"","Season","Species","Mean","SD","SE"
"1","Summer","[Clostridium] polysaccharolyticum",0.790586504872219,0.704379950523645,0.406673954046602
"2","Summer","Acholeplasma granularum",0,0,0
"3","Summer","Alistipes senegalensis",0,0,0
"4","Summer","Bacillus dielmoensis",0,0,0
"5","Summer","bacterium D16-50",0,0,0
"6","Summer","Bacteroidales bacterium",0.45045045045045,0.780203066472467,0.450450450450451
"7","Summer","Bacteroidales bacterium WCE2004",0,0,0
"8","Summer","Bacteroidales bacterium WCE2008",0.900900900900901,1.56040613294493,0.900900900900901
"9","Summer","Bacteroides acidifaciens",0,0,0
"10","Summer","Bacteroides congonensis",0,0,0
"11","Summer","Bacteroides finegoldii",1.39664711093283,0.400811028412093,0.231408355147893
"12","Summer","Bacteroides fragilis",1.39664711093283,0.400811028412093,0.231408355147893
"13","Summer","Bacteroides gallinarum",0,0,0
"14","Summer","Bacteroides graminisolvens",1.73678316535459,0.351866158519543,0.203150021339978
"15","Summer","Bacteroides oleiciplenus",0.606060606060606,1.04972776216296,0.606060606060606
"16","Summer","Bacteroides plebeius",0.680272108843537,1.17826585548903,0.680272108843538
"17","Summer","Bacteroides sartorii",1.73678316535459,0.351866158519543,0.203150021339978
"18","Summer","Bacteroides sp. An322",0.680272108843537,1.17826585548903,0.680272108843538
"19","Summer","Bacteroides sp. KFT8",0,0,0
"20","Summer","Bacteroides thetaiotaomicron",2.11302211302211,1.88853846197304,1.09034818939509
"21","Summer","Bacteroides vulgatus",2.71908271908272,2.72730961895199,1.57461294266539
"22","Summer","Barnesiella sp. WM24",0,0,0
"23","Summer","Butyrivibrio proteoclasticus",0,0,0
"24","Summer","Butyrivibrio sp. INlla14",0,0,0
"25","Summer","Caulobacter henricii",0,0,0
"26","Summer","Chitinophaga jiangningensis",1.73678316535459,0.351866158519543,0.203150021339978
"27","Summer","Clostridiales bacterium KLE1615",0.790586504872219,0.704379950523645,0.406673954046602
"28","Summer","Clostridium sp. CAG:62",0.45045045045045,0.780203066472467,0.450450450450451
"29","Summer","Clostridium sp. KNHs205",0.45045045045045,0.780203066472467,0.450450450450451
"30","Summer","Duganella sp. Leaf126",0,0,0
"31","Summer","Eisenbergiella sp. OF01-20",0,0,0
"32","Summer","Enterocloster lavalensis",0.340136054421769,0.589132927744516,0.340136054421769
"33","Summer","Eubacterium xylanophilum",0,0,0
"34","Summer","Firmicutes bacterium",0,0,0
"35","Summer","Firmicutes bacterium OM08-11AC",0.340136054421769,0.589132927744516,0.340136054421769
"36","Summer","Hungatella hathewayi",0.45045045045045,0.780203066472467,0.450450450450451
"37","Summer","Lachnoclostridium sp. An169",0.45045045045045,0.780203066472467,0.450450450450451
"38","Summer","Lachnospiraceae bacterium A4",2.04081632653061,3.5347975664671,2.04081632653061
"39","Summer","Lachnospiraceae bacterium Marseille-P3773",0,0,0
"40","Summer","Lachnospiraceae bacterium MD329",0.680272108843537,1.17826585548903,0.680272108843538
"41","Summer","Lachnospiraceae bacterium P6A3",0,0,0
"42","Summer","Lachnospiraceae bacterium YSD2013",0,0,0
"43","Summer","Lachnotalea sp. AF33-28",0,0,0
"44","Summer","Lewinella sp. IMCC34183",0,0,0
"45","Summer","Marvinbryantia formatexigens",1.02040816326531,1.76739878323355,1.02040816326531
"46","Summer","Muribaculaceae bacterium",0,0,0
"47","Summer","Muribaculaceae bacterium Isolate-102 (HZI)",0.340136054421769,0.589132927744516,0.340136054421769
"48","Summer","Muribaculaceae bacterium Isolate-110 (HZI)",6.42247070818499,2.53179520178746,1.46173264128499
"49","Summer","Muribaculum sp. TLL-A4",1.73678316535459,0.351866158519543,0.203150021339978
"50","Summer","Nibricoccus aquaticus",0,0,0
"51","Summer","Paenibacillus borealis",0.340136054421769,0.589132927744516,0.340136054421769
"52","Summer","Paenibacillus kobensis",0.340136054421769,0.589132927744516,0.340136054421769
"53","Summer","Paenibacillus macerans",0,0,0
"54","Summer","Paenibacillus polymyxa",0.340136054421769,0.589132927744516,0.340136054421769
"55","Summer","Paenibacillus sp. FSL R7-0273",0.340136054421769,0.589132927744516,0.340136054421769
"56","Summer","Paenibacillus sp. MAH-34",0,0,0
"57","Summer","Paraprevotella clara",0.790586504872219,0.704379950523645,0.406673954046602
"58","Summer","Planctomycetes bacterium Mal64",0,0,0
"59","Summer","Prevotella brevis",0,0,0
"60","Summer","Prevotella copri",1.39664711093283,0.400811028412093,0.231408355147893
"61","Summer","Prevotella oryzae",0.790586504872219,0.704379950523645,0.406673954046602
"62","Summer","Prevotella sp. AG:487_50_53",0,0,0
"63","Summer","Prevotella sp. CAG:1124",0.45045045045045,0.780203066472467,0.450450450450451
"64","Summer","Prevotella sp. CAG:1320",0.606060606060606,1.04972776216296,0.606060606060606
"65","Summer","Prevotella sp. CAG:924",0,0,0
"66","Summer","Prevotella sp. MGM1",0,0,0
"67","Summer","Prevotella sp. ne3005",0.606060606060606,1.04972776216296,0.606060606060606
"68","Summer","Prevotella sp. P5-50",0.340136054421769,0.589132927744516,0.340136054421769
"69","Summer","Prevotella sp. tf2-5",0,0,0
"70","Summer","Roseburia sp. CAG:309",0.45045045045045,0.780203066472467,0.450450450450451
"71","Summer","Ruminiclostridium hungatei",0.45045045045045,0.780203066472467,0.450450450450451
"72","Summer","Subdoligranulum sp. APC924/74",0.340136054421769,0.589132927744516,0.340136054421769
"73","Summer","Unclassified",59.3539922111351,4.56923539571673,2.63804928570782
"74","Summer","uncultured Paludibacter sp.",0.606060606060606,1.04972776216296,0.606060606060606
"75","Summer","Viruses",0,0,0
"76","Winter","[Clostridium] polysaccharolyticum",0,0,0
"77","Winter","Acholeplasma granularum",1.11111111111111,1.92450089729875,1.11111111111111
"78","Winter","Alistipes senegalensis",1.11111111111111,1.92450089729875,1.11111111111111
"79","Winter","Bacillus dielmoensis",0,0,0
"80","Winter","bacterium D16-50",0.952380952380952,1.64957219768464,0.952380952380952
"81","Winter","Bacteroidales bacterium",0,0,0
"82","Winter","Bacteroidales bacterium WCE2004",0.952380952380952,1.64957219768464,0.952380952380952
"83","Winter","Bacteroidales bacterium WCE2008",4.6031746031746,3.99357003981242,2.30568873751333
"84","Winter","Bacteroides acidifaciens",1.9047619047619,3.29914439536929,1.9047619047619
"85","Winter","Bacteroides congonensis",4.04761904761905,4.30550983810122,2.48578726402632
"86","Winter","Bacteroides finegoldii",2.38095238095238,4.12393049421161,2.38095238095238
"87","Winter","Bacteroides fragilis",2.06349206349206,1.8028280462858,1.04086325782571
"88","Winter","Bacteroides gallinarum",1.11111111111111,1.92450089729875,1.11111111111111
"89","Winter","Bacteroides graminisolvens",1.11111111111111,1.92450089729875,1.11111111111111
"90","Winter","Bacteroides oleiciplenus",0,0,0
"91","Winter","Bacteroides plebeius",0,0,0
"92","Winter","Bacteroides sartorii",0.952380952380952,1.64957219768464,0.952380952380952
"93","Winter","Bacteroides sp. An322",2.14285714285714,1.88982236504614,1.09108945117996
"94","Winter","Bacteroides sp. KFT8",0.952380952380952,1.64957219768464,0.952380952380952
"95","Winter","Bacteroides thetaiotaomicron",0,0,0
"96","Winter","Bacteroides vulgatus",0.952380952380952,1.64957219768464,0.952380952380952
"97","Winter","Barnesiella sp. WM24",0,0,0
"98","Winter","Butyrivibrio proteoclasticus",0,0,0
"99","Winter","Butyrivibrio sp. INlla14",0,0,0
"100","Winter","Caulobacter henricii",0,0,0
"101","Winter","Chitinophaga jiangningensis",0,0,0
"102","Winter","Clostridiales bacterium KLE1615",0,0,0
"103","Winter","Clostridium sp. CAG:62",0,0,0
"104","Winter","Clostridium sp. KNHs205",0,0,0
"105","Winter","Duganella sp. Leaf126",0,0,0
"106","Winter","Eisenbergiella sp. OF01-20",2.3015873015873,1.99678501990621,1.15284436875666
"107","Winter","Enterocloster lavalensis",0,0,0
"108","Winter","Eubacterium xylanophilum",0,0,0
"109","Winter","Firmicutes bacterium",0,0,0
"110","Winter","Firmicutes bacterium OM08-11AC",0,0,0
"111","Winter","Hungatella hathewayi",0,0,0
"112","Winter","Lachnoclostridium sp. An169",0,0,0
"113","Winter","Lachnospiraceae bacterium A4",0.952380952380952,1.64957219768464,0.952380952380952
"114","Winter","Lachnospiraceae bacterium Marseille-P3773",0,0,0
"115","Winter","Lachnospiraceae bacterium MD329",0,0,0
"116","Winter","Lachnospiraceae bacterium P6A3",0,0,0
"117","Winter","Lachnospiraceae bacterium YSD2013",0,0,0
"118","Winter","Lachnotalea sp. AF33-28",0,0,0
"119","Winter","Lewinella sp. IMCC34183",0,0,0
"120","Winter","Marvinbryantia formatexigens",1.9047619047619,3.29914439536929,1.9047619047619
"121","Winter","Muribaculaceae bacterium",0,0,0
"122","Winter","Muribaculaceae bacterium Isolate-102 (HZI)",0,0,0
"123","Winter","Muribaculaceae bacterium Isolate-110 (HZI)",9.68253968253968,3.24136156454955,1.87140097183359
"124","Winter","Muribaculum sp. TLL-A4",1.19047619047619,2.06196524710581,1.19047619047619
"125","Winter","Nibricoccus aquaticus",0,0,0
"126","Winter","Paenibacillus borealis",0,0,0
"127","Winter","Paenibacillus kobensis",0,0,0
"128","Winter","Paenibacillus macerans",0,0,0
"129","Winter","Paenibacillus polymyxa",0,0,0
"130","Winter","Paenibacillus sp. FSL R7-0273",0,0,0
"131","Winter","Paenibacillus sp. MAH-34",0,0,0
"132","Winter","Paraprevotella clara",0,0,0
