"","Season","Species","Mean","SD","SE"
"1","Summer","[Eubacterium] siraeum",0,0,0
"2","Summer","Acetatifactor muris",0,0,0
"3","Summer","Acidobacterium ailaaui",0,0,0
"4","Summer","Akkermansia muciniphila",0,0,0
"5","Summer","Alistipes megaguti",0,0,0
"6","Summer","Alistipes sp. An66",1.66666666666667,2.88675134594813,1.66666666666667
"7","Summer","Alistipes sp. Z76",0,0,0
"8","Summer","Armatimonadetes bacterium CG06_land_8_20_14_3_00_66_21",1.85185185185185,3.20750149549792,1.85185185185185
"9","Summer","Bacteroides acidifaciens",0,0,0
"10","Summer","Bacteroides congonensis",3.62745098039216,3.17229209556146,1.83152369532053
"11","Summer","Bacteroides fluxus",1.96078431372549,3.39617805405662,1.96078431372549
"12","Summer","Bacteroides fragilis",9.10675381263617,3.19950050923922,1.84723248028161
"13","Summer","Bacteroides fragilis CAG:558",0,0,0
"14","Summer","Bacteroides sartorii",1.96078431372549,3.39617805405662,1.96078431372549
"15","Summer","Bacteroides sp. 1_1_14",3.62745098039216,3.17229209556146,1.83152369532053
"16","Summer","Bacteroides sp. CAG:633",1.85185185185185,3.20750149549792,1.85185185185185
"17","Summer","Bacteroides sp. CAG:98",0,0,0
"18","Summer","Bacteroides stercoris",1.96078431372549,3.39617805405662,1.96078431372549
"19","Summer","Bacteroides thetaiotaomicron",5.47930283224401,0.446091399334276,0.257550989488821
"20","Summer","Bacteroides uniformis",3.81263616557734,3.30588037156721,1.90865092243303
"21","Summer","Butyrivibrio sp. NC2002",1.66666666666667,2.88675134594813,1.66666666666667
"22","Summer","Cecembia rubra",0,0,0
"23","Summer","Clostridiaceae bacterium MS3",0,0,0
"24","Summer","Clostridiales bacterium COT073_COT-073",0,0,0
"25","Summer","Dysgonomonas sp. BGC7",0,0,0
"26","Summer","Eisenbergiella sp. OF01-20",1.66666666666667,2.88675134594813,1.66666666666667
"27","Summer","Fibrella aestuarina",0,0,0
"28","Summer","Firmicutes bacterium CAG:95",1.85185185185185,3.20750149549792,1.85185185185185
"29","Summer","Murimonas intestini",3.51851851851852,3.05976141515895,1.76655407669805
"30","Summer","Neglecta sp. Marseille-P3890",0,0,0
"31","Summer","Paenibacillus antri",1.85185185185185,3.20750149549792,1.85185185185185
"32","Summer","Paenibacillus chibensis",0,0,0
"33","Summer","Parabacteroides johnsonii",3.62745098039216,3.17229209556146,1.83152369532053
"34","Summer","Pontibacter korlensis",0,0,0
"35","Summer","Porphyromonas levii",0,0,0
"36","Summer","Rikenellaceae bacterium",0,0,0
"37","Summer","Saccharibacillus sp. O23",3.62745098039216,3.17229209556146,1.83152369532053
"38","Summer","Segetibacter koreensis",0,0,0
"39","Summer","Unclassified",45.2832244008715,10.1336878073041,5.85068738343065
"40","Summer","Viruses",0,0,0
