"","Season","Species","Mean","SD","SE"
"1","Summer","[Clostridium] populeti",0,0,0
"2","Summer","[Ruminococcus] gnavus",3.25396825396825,2.82053264189157,1.62843528005422
"3","Summer","Alistipes sp. An54",0.709219858156028,1.22840482806303,0.709219858156028
"4","Summer","Anaerosporobacter mobilis",0,0,0
"5","Summer","bacterium 0.1xD8-71",0,0,0
"6","Summer","bacterium 0.1xD8-82",0.709219858156028,1.22840482806303,0.709219858156028
"7","Summer","bacterium 1xD42-62",0,0,0
"8","Summer","bacterium 1xD42-87",0,0,0
"9","Summer","Bacteroidales bacterium",0.709219858156028,1.22840482806303,0.709219858156028
"10","Summer","Bacteroidales bacterium St1",0,0,0
"11","Summer","Bacteroidales bacterium WCE2004",0.709219858156028,1.22840482806303,0.709219858156028
"12","Summer","Bacteroidales bacterium WCE2008",0,0,0
"13","Summer","Bacteroides graminisolvens",0.709219858156028,1.22840482806303,0.709219858156028
"14","Summer","Bacteroides ihuae",0,0,0
"15","Summer","Bacteroides ovatus",0,0,0
"16","Summer","Bacteroides sartorii",4.84126984126984,4.76388847570124,2.75043229383547
"17","Summer","Barnesiella sp. WM24",0,0,0
"18","Summer","Blautia wexlerae",0.709219858156028,1.22840482806303,0.709219858156028
"19","Summer","Butyrivibrio hungatei",0.709219858156028,1.22840482806303,0.709219858156028
"20","Summer","Caprobacter fermentans",0,0,0
"21","Summer","Cellulosilyticum ruminicola",0,0,0
"22","Summer","Clostridiales bacterium",0,0,0
"23","Summer","Clostridiales bacterium CHKCI001",0,0,0
"24","Summer","Clostridiales bacterium oral taxon 876",0.833333333333333,1.44337567297406,0.833333333333333
"25","Summer","Clostridium akagii",0,0,0
"26","Summer","Clostridium sp. CAG:632",0.709219858156028,1.22840482806303,0.709219858156028
"27","Summer","Clostridium sp. KNHs205",0,0,0
"28","Summer","Ethanoligenens harbinense",0.833333333333333,1.44337567297406,0.833333333333333
"29","Summer","Eubacterium plexicaudatum",1.58730158730159,2.74928699614108,1.58730158730159
"30","Summer","Eubacterium sp. CAG:115",0,0,0
"31","Summer","Eubacterium sp. CAG:786",1.54255319148936,1.34880024820276,0.778730186382899
"32","Summer","Faecalibacterium prausnitzii",0,0,0
"33","Summer","Faecalibacterium sp. An121",0.709219858156028,1.22840482806303,0.709219858156028
"34","Summer","Faecalibacterium sp. CAG:74",0,0,0
"35","Summer","Firmicutes bacterium CAG:534",0.833333333333333,1.44337567297406,0.833333333333333
"36","Summer","Firmicutes bacterium CAG:882",0.709219858156028,1.22840482806303,0.709219858156028
"37","Summer","Gorillibacterium massiliense",0,0,0
"38","Summer","Lachnospiraceae bacterium",3.00574130361364,2.61534277562301,1.50996885552909
"39","Summer","Lachnospiraceae bacterium 3-1",0,0,0
"40","Summer","Lachnospiraceae bacterium A4",0.709219858156028,1.22840482806303,0.709219858156028
"41","Summer","Lachnospiraceae bacterium MD308",0,0,0
"42","Summer","Lachnospiraceae bacterium P6A3",0.709219858156028,1.22840482806303,0.709219858156028
"43","Summer","Lachnotalea sp. AF33-28",0,0,0
"44","Summer","Marinoscillum furvescens",0,0,0
"45","Summer","Marvinbryantia formatexigens",2.25177304964539,2.13849192867017,1.23465889067757
"46","Summer","Muribaculaceae bacterium Isolate-002 (NCI)",3.96318811212428,1.59406590046134,0.920334376737359
"47","Summer","Muribaculaceae bacterium Isolate-104 (HZI)",0,0,0
"48","Summer","Muribaculaceae bacterium Isolate-110 (HZI)",5.55048969942587,3.728677741528,2.15275309779256
"49","Summer","Oribacterium sp. oral taxon 078",1.54255319148936,1.34880024820276,0.778730186382899
"50","Summer","Porphyromonadaceae bacterium",0,0,0
"51","Summer","Prevotella ruminicola",1.54255319148936,1.34880024820276,0.778730186382899
"52","Summer","Prevotella sp. CAG:1124",0,0,0
"53","Summer","Prevotella sp. CAG:604",0,0,0
"54","Summer","Prevotella sp. KH2C16",1.58730158730159,2.74928699614108,1.58730158730159
"55","Summer","Prevotella veroralis",0,0,0
"56","Summer","Prevotellaceae bacterium LKV-178-WT-2A",0,0,0
"57","Summer","Roseburia hominis",0,0,0
"58","Summer","Roseburia intestinalis",0,0,0
"59","Summer","Ruminiclostridium cellobioparum",0.833333333333333,1.44337567297406,0.833333333333333
"60","Summer","Ruminiclostridium hungatei",0,0,0
"61","Summer","Ruminococcaceae bacterium FB2012",0,0,0
"62","Summer","Ruminococcus albus",0,0,0
"63","Summer","Subdoligranulum variabile",0,0,0
"64","Summer","Treponema sp. J25",0,0,0
"65","Summer","Unclassified",56.6540020263424,1.16972746157334,0.675342464817866
"66","Summer","uncultured Clostridium sp.",0.833333333333333,1.44337567297406,0.833333333333333
"67","Summer","Viruses",0,0,0
"68","Winter","[Clostridium] populeti",0,0,0
"69","Winter","[Ruminococcus] gnavus",0,0,0
"70","Winter","Alistipes sp. An54",1.94256756756757,1.69551181586864,0.978904203305952
"71","Winter","Anaerosporobacter mobilis",0.900900900900901,1.56040613294493,0.900900900900901
"72","Winter","bacterium 0.1xD8-71",1.04166666666667,1.80421959121758,1.04166666666667
"73","Winter","bacterium 0.1xD8-82",0,0,0
"74","Winter","bacterium 1xD42-62",0,0,0
"75","Winter","bacterium 1xD42-87",1.04166666666667,1.80421959121758,1.04166666666667
"76","Winter","Bacteroidales bacterium",2.98423423423423,3.13449677020648,1.80970255405273
"77","Winter","Bacteroidales bacterium St1",1.04166666666667,1.80421959121758,1.04166666666667
"78","Winter","Bacteroidales bacterium WCE2004",0,0,0
"79","Winter","Bacteroidales bacterium WCE2008",0.900900900900901,1.56040613294493,0.900900900900901
"80","Winter","Bacteroides graminisolvens",0.900900900900901,1.56040613294493,0.900900900900901
"81","Winter","Bacteroides ihuae",0,0,0
"82","Winter","Bacteroides ovatus",0,0,0
"83","Winter","Bacteroides sartorii",1.8018018018018,3.12081226588987,1.8018018018018
"84","Winter","Barnesiella sp. WM24",0,0,0
"85","Winter","Blautia wexlerae",0.900900900900901,1.56040613294493,0.900900900900901
"86","Winter","Butyrivibrio hungatei",0,0,0
"87","Winter","Caprobacter fermentans",0.900900900900901,1.56040613294493,0.900900900900901
"88","Winter","Cellulosilyticum ruminicola",0,0,0
"89","Winter","Clostridiales bacterium",0,0,0
"90","Winter","Clostridiales bacterium CHKCI001",0,0,0
"91","Winter","Clostridiales bacterium oral taxon 876",0,0,0
"92","Winter","Clostridium akagii",0,0,0
"93","Winter","Clostridium sp. CAG:632",0.900900900900901,1.56040613294493,0.900900900900901
"94","Winter","Clostridium sp. KNHs205",1.04166666666667,1.80421959121758,1.04166666666667
"95","Winter","Ethanoligenens harbinense",3.12312312312312,3.35315912365354,1.93594732267702
"96","Winter","Eubacterium plexicaudatum",0.900900900900901,1.56040613294493,0.900900900900901
"97","Winter","Eubacterium sp. CAG:115",0,0,0
"98","Winter","Eubacterium sp. CAG:786",0,0,0
"99","Winter","Faecalibacterium prausnitzii",0.900900900900901,1.56040613294493,0.900900900900901
"100","Winter","Faecalibacterium sp. An121",0.900900900900901,1.56040613294493,0.900900900900901
"101","Winter","Faecalibacterium sp. CAG:74",0,0,0
"102","Winter","Firmicutes bacterium CAG:534",0,0,0
"103","Winter","Firmicutes bacterium CAG:882",0,0,0
"104","Winter","Gorillibacterium massiliense",0,0,0
"105","Winter","Lachnospiraceae bacterium",1.8018018018018,3.12081226588987,1.8018018018018
"106","Winter","Lachnospiraceae bacterium 3-1",0,0,0
"107","Winter","Lachnospiraceae bacterium A4",0,0,0
"108","Winter","Lachnospiraceae bacterium MD308",0,0,0
"109","Winter","Lachnospiraceae bacterium P6A3",2.22222222222222,3.84900179459751,2.22222222222222
"110","Winter","Lachnotalea sp. AF33-28",0,0,0
"111","Winter","Marinoscillum furvescens",0,0,0
"112","Winter","Marvinbryantia formatexigens",1.04166666666667,1.80421959121758,1.04166666666667
"113","Winter","Muribaculaceae bacterium Isolate-002 (NCI)",2.08333333333333,3.60843918243516,2.08333333333333
"114","Winter","Muribaculaceae bacterium Isolate-104 (HZI)",1.04166666666667,1.80421959121758,1.04166666666667
"115","Winter","Muribaculaceae bacterium Isolate-110 (HZI)",7.70833333333333,10.7589594447295,6.21168813161482
"116","Winter","Oribacterium sp. oral taxon 078",3.12312312312312,3.35315912365354,1.93594732267702
"117","Winter","Porphyromonadaceae bacterium",0,0,0
"118","Winter","Prevotella ruminicola",0,0,0
"119","Winter","Prevotella sp. CAG:1124",2.22222222222222,3.84900179459751,2.22222222222222
"120","Winter","Prevotella sp. CAG:604",0,0,0
"121","Winter","Prevotella sp. KH2C16",0,0,0
"122","Winter","Prevotella veroralis",0,0,0
"123","Winter","Prevotellaceae bacterium LKV-178-WT-2A",0.900900900900901,1.56040613294493,0.900900900900901
"124","Winter","Roseburia hominis",0,0,0
"125","Winter","Roseburia intestinalis",0,0,0
"126","Winter","Ruminiclostridium cellobioparum",0,0,0
"127","Winter","Ruminiclostridium hungatei",2.08333333333333,3.60843918243516,2.08333333333333
"128","Winter","Ruminococcaceae bacterium FB2012",0,0,0
"129","Winter","Ruminococcus albus",0,0,0
"130","Winter","Subdoligranulum variabile",1.94256756756757,1.69551181586864,0.978904203305952
"131","Winter","Treponema sp. J25",2.22222222222222,3.84900179459751,2.22222222222222
"132","Winter","Unclassified",49.4801051051051,3.30847506267592,1.91014896804311
"133","Winter","uncultured Clostridium sp.",0,0,0
"134","Winter","Viruses",0,0,0
"135","Spring","[Clostridium] populeti",0.529100529100529,0.916428998713692,0.529100529100529
"136","Spring","[Ruminococcus] gnavus",2.24867724867725,0.60616080621109,0.349967104638173
"137","Spring","Alistipes sp. An54",1.45502645502645,1.39360499376359,0.804598218293415
"138","Spring","Anaerosporobacter mobilis",0,0,0
"139","Spring","bacterium 0.1xD8-71",0,0,0
"140","Spring","bacterium 0.1xD8-82",0,0,0
"141","Spring","bacterium 1xD42-62",0.925925925925926,1.60375074774896,0.925925925925926
"142","Spring","bacterium 1xD42-87",1.45502645502645,1.39360499376359,0.804598218293415
"143","Spring","Bacteroidales bacterium",0,0,0
"144","Spring","Bacteroidales bacterium St1",0.925925925925926,1.60375074774896,0.925925925925926
"145","Spring","Bacteroidales bacterium WCE2004",0,0,0
"146","Spring","Bacteroidales bacterium WCE2008",0.529100529100529,0.916428998713692,0.529100529100529
"147","Spring","Bacteroides graminisolvens",0,0,0
"148","Spring","Bacteroides ihuae",0.925925925925926,1.60375074774896,0.925925925925926
"149","Spring","Bacteroides ovatus",0.529100529100529,0.916428998713692,0.529100529100529
"150","Spring","Bacteroides sartorii",4.4973544973545,1.21232161242218,0.699934209276347
"151","Spring","Barnesiella sp. WM24",1.98412698412698,1.72972180299233,0.998655348580787
"152","Spring","Blautia wexlerae",1.32275132275132,1.21232161242218,0.699934209276347
"153","Spring","Butyrivibrio hungatei",0.925925925925926,1.60375074774896,0.925925925925926
"154","Spring","Caprobacter fermentans",0,0,0
"155","Spring","Cellulosilyticum ruminicola",0.529100529100529,0.916428998713692,0.529100529100529
"156","Spring","Clostridiales bacterium",0.925925925925926,1.60375074774896,0.925925925925926
"157","Spring","Clostridiales bacterium CHKCI001",0.925925925925926,1.60375074774896,0.925925925925926
"158","Spring","Clostridiales bacterium oral taxon 876",0,0,0
"159","Spring","Clostridium akagii",0.529100529100529,0.916428998713692,0.529100529100529
"160","Spring","Clostridium sp. CAG:632",0.925925925925926,1.60375074774896,0.925925925925926
"161","Spring","Clostridium sp. KNHs205",0.529100529100529,0.916428998713692,0.529100529100529
"162","Spring","Ethanoligenens harbinense",1.32275132275132,1.21232161242218,0.699934209276347
"163","Spring","Eubacterium plexicaudatum",0.793650793650794,1.37464349807054,0.793650793650794
"164","Spring","Eubacterium sp. CAG:115",0.925925925925926,1.60375074774896,0.925925925925926
"165","Spring","Eubacterium sp. CAG:786",0,0,0
"166","Spring","Faecalibacterium prausnitzii",0,0,0
"167","Spring","Faecalibacterium sp. An121",0,0,0
"168","Spring","Faecalibacterium sp. CAG:74",0.925925925925926,1.60375074774896,0.925925925925926
"169","Spring","Firmicutes bacterium CAG:534",1.85185185185185,1.65211587259217,0.953849543773542
"170","Spring","Firmicutes bacterium CAG:882",0,0,0
"171","Spring","Gorillibacterium massiliense",0.529100529100529,0.916428998713692,0.529100529100529
"172","Spring","Lachnospiraceae bacterium",2.24867724867725,0.60616080621109,0.349967104638173
"173","Spring","Lachnospiraceae bacterium 3-1",0.793650793650794,1.37464349807054,0.793650793650794
