,3715,3717,3723,3733,3734,3744,3772,3773,3775
Viruses,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
cannot be assigned to a (non-viral) species,100.000000,50.000000,0.000000,100.000000,22.222223,100.000000,0,60.000004,55.555557
unclassified,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;Lachnospiraceae bacterium;,0,25.000000,0,0,0,0,0,20.000000,11.111112
Bacteria;NA;NA;NA;NA;NA;bacterium 0.1xD8-82;,0,25.000000,33.333336,0,0,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Acetatifactor;Acetatifactor muris;,0,0,33.333336,0,22.222223,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;Lachnospiraceae bacterium BSM-380-WT-5A;,0,0,33.333336,0,0,0,0,0,11.111112
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Marvinbryantia;Marvinbryantia formatexigens;,0,0,0,0,22.222223,0,0,0,11.111112
Bacteria;Spirochaetes;Spirochaetia;Spirochaetales;Spirochaetaceae;Treponema;Treponema brennaborense;,0,0,0,0,11.111112,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;NA;Lachnospiraceae bacterium MD308;,0,0,0,0,11.111112,0,0,0,0
Bacteria;NA;NA;NA;NA;NA;bacterium 1xD42-62;,0,0,0,0,11.111112,0,0,0,0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Anaerotruncus;Anaerotruncus sp. CAG:390;,0,0,0,0,0,0,0,20.000000,0
Bacteria;Firmicutes;NA;NA;NA;NA;Firmicutes bacterium CAG:94;,0,0,0,0,0,0,0,0,11.111112
