"","Season","Species","Mean","SD","SE"
"1","Summer","[Ruminococcus] gnavus",1.75438596491228,3.03868562731382,1.75438596491228
"2","Summer","Acutalibacter sp. 1XD8-33",0,0,0
"3","Summer","Alistipes communis",0.952380952380952,1.64957219768464,0.952380952380952
"4","Summer","Alistipes senegalensis",3.65914786967419,1.38911342962917,0.802005012531328
"5","Summer","Alistipes sp. An54",0,0,0
"6","Summer","Alistipes sp. An66",0,0,0
"7","Summer","Alistipes sp. CAG:268",0.952380952380952,1.64957219768464,0.952380952380952
"8","Summer","Anaerocolumna jejuensis",0,0,0
"9","Summer","bacterium 0.1xD8-71",0,0,0
"10","Summer","bacterium 1xD42-62",0,0,0
"11","Summer","bacterium 1xD42-87",0,0,0
"12","Summer","bacterium D16-50",0,0,0
"13","Summer","Bacteroides heparinolyticus",0,0,0
"14","Summer","Bacteroides rodentium",3.65914786967419,1.38911342962917,0.802005012531328
"15","Summer","Bacteroides sp. CAG:927",4.61152882205514,1.5359953329368,0.886807318945069
"16","Summer","Blautia coccoides",0,0,0
"17","Summer","Blautia schinkii",0,0,0
"18","Summer","Butyrivibrio sp. AE2015",0.952380952380952,1.64957219768464,0.952380952380952
"19","Summer","Chlamydia trachomatis",0.952380952380952,1.64957219768464,0.952380952380952
"20","Summer","Clostridiaceae bacterium",2.70676691729323,2.6347993184865,1.52120209578882
"21","Summer","Clostridiales bacterium",0,0,0
"22","Summer","Clostridiales bacterium CHKCI001",2.70676691729323,2.6347993184865,1.52120209578882
"23","Summer","Clostridiales bacterium Marseille-P2846",0,0,0
"24","Summer","Clostridium sp. CAG:510",0,0,0
"25","Summer","Clostridium sp. CAG:632",0.952380952380952,1.64957219768464,0.952380952380952
"26","Summer","Defluviitalea raffinosedens",0.952380952380952,1.64957219768464,0.952380952380952
"27","Summer","Enterobacter hormaechei",0.952380952380952,1.64957219768464,0.952380952380952
"28","Summer","Eubacterium plexicaudatum",0.952380952380952,1.64957219768464,0.952380952380952
"29","Summer","Faecalibacterium sp. An58",0.952380952380952,1.64957219768464,0.952380952380952
"30","Summer","Firmicutes bacterium CAG:534",2.85714285714286,4.94871659305393,2.85714285714286
"31","Summer","Firmicutes bacterium CAG:882",0,0,0
"32","Summer","Flagellimonas flava",0,0,0
"33","Summer","Hydrogenoanaerobacterium saccharovorans",0,0,0
"34","Summer","Lachnoclostridium phytofermentans",0.952380952380952,1.64957219768464,0.952380952380952
"35","Summer","Lachnospiraceae bacterium",3.80952380952381,6.59828879073858,3.80952380952381
"36","Summer","Lachnospiraceae bacterium 3-1",0.952380952380952,1.64957219768464,0.952380952380952
"37","Summer","Lachnospiraceae bacterium A4",1.9047619047619,1.64957219768464,0.952380952380952
"38","Summer","Lachnospiraceae bacterium C6A11",0,0,0
"39","Summer","Lachnospiraceae bacterium oral taxon 500",0.952380952380952,1.64957219768464,0.952380952380952
"40","Summer","Lachnospiraceae bacterium WCA-693-APC-MOT-I",1.9047619047619,3.29914439536929,1.9047619047619
"41","Summer","Lachnospiraceae bacterium XBB2008",0,0,0
"42","Summer","Lacrimispora aerotolerans",0,0,0
"43","Summer","Mangrovibacterium marinum",0,0,0
"44","Summer","Marvinbryantia formatexigens",0,0,0
"45","Summer","Mesotoga infera",0,0,0
"46","Summer","Neglecta timonensis",2.70676691729323,2.6347993184865,1.52120209578882
"47","Summer","Paenibacillus antibioticophila",0,0,0
"48","Summer","Paenibacillus borealis",0.952380952380952,1.64957219768464,0.952380952380952
"49","Summer","Paenibacillus camerounensis",0,0,0
"50","Summer","Paenibacillus faecis",0.952380952380952,1.64957219768464,0.952380952380952
"51","Summer","Paenibacillus sp. NFR01",0,0,0
"52","Summer","Paenibacillus spiritus",0.952380952380952,1.64957219768464,0.952380952380952
