"","Season","Species","Mean","SD","SE"
"1","Summer","[Clostridium] fimetarium",0.123456790123457,0.213833433033195,0.123456790123457
"2","Summer","[Clostridium] methylpentosum",0,0,0
"3","Summer","[Eubacterium] cellulosolvens",0,0,0
"4","Summer","[Eubacterium] rectale",0,0,0
"5","Summer","[Ruminococcus] gnavus",0.242504409171076,0.210119092723878,0.121312314746011
"6","Summer","[Ruminococcus] torques",0.525450832468376,0.196067107370819,0.113199397219774
"7","Summer","Abditibacterium utsteinense",0,0,0
"8","Summer","Acetatifactor muris",0.119047619047619,0.206196524710581,0.119047619047619
"9","Summer","Acidiphilium sp. CAG:727",0.159489633173844,0.27624414793762,0.159489633173844
"10","Summer","Alistipes communis",0.767955241639452,0.319717618526128,0.184589053120726
"11","Summer","Alistipes dispar",0.282946423297301,0.250928937836417,0.144873889807322
"12","Summer","Alistipes ihumii",1.51173388015493,1.31512945307727,0.759290343753367
"13","Summer","Alistipes indistinctus",0.242504409171076,0.210119092723878,0.121312314746011
"14","Summer","Alistipes megaguti",0,0,0
"15","Summer","Alistipes provencensis",0.159489633173844,0.27624414793762,0.159489633173844
"16","Summer","Alistipes senegalensis",0.282946423297301,0.250928937836417,0.144873889807322
"17","Summer","Alistipes sp. 58_9_plus",0,0,0
"18","Summer","Alistipes sp. CAG:268",0.159489633173844,0.27624414793762,0.159489633173844
"19","Summer","Alistipes sp. CAG:514",0,0,0
"20","Summer","Alistipes sp. Z76",0,0,0
"21","Summer","Alistipes timonensis",0.438026885395306,0.48356918566954,0.279188799518117
"22","Summer","Alloscardovia omnicolens",0.123456790123457,0.213833433033195,0.123456790123457
"23","Summer","Alteromonas sp. I4",0,0,0
"24","Summer","Amphibacillus jilinensis",0.246913580246914,0.427666866066389,0.246913580246914
"25","Summer","Anaerobium acetethylicum",0.119047619047619,0.206196524710581,0.119047619047619
"26","Summer","Anaerocolumna jejuensis",0,0,0
"27","Summer","Anaerocolumna sp. CBA3638",0,0,0
"28","Summer","Anaerocolumna xylanovorans",0,0,0
"29","Summer","Bacillus caseinilyticus",0,0,0
"30","Summer","Bacillus sinesaloumensis",0,0,0
"31","Summer","Bacillus sp. MRMR6",0.123456790123457,0.213833433033195,0.123456790123457
"32","Summer","Bacillus sp. TS-2",0,0,0
"33","Summer","bacterium 0.1xD8-71",0.119047619047619,0.206196524710581,0.119047619047619
"34","Summer","bacterium 1xD42-62",0,0,0
"35","Summer","bacterium D16-50",0,0,0
"36","Summer","Bacteroidaceae bacterium",0.159489633173844,0.27624414793762,0.159489633173844
"37","Summer","Bacteroidaceae bacterium HV4-6-C5C",0.242504409171076,0.210119092723878,0.121312314746011
"38","Summer","Bacteroidales bacterium",0.525450832468376,0.196067107370819,0.113199397219774
"39","Summer","Bacteroidales bacterium 52_46",0,0,0
"40","Summer","Bacteroidales bacterium 55_9",0,0,0
"41","Summer","Bacteroidales bacterium St1",0.159489633173844,0.27624414793762,0.159489633173844
"42","Summer","Bacteroides acidifaciens",0.680531294566382,0.294736929706586,0.170166445706221
"43","Summer","Bacteroides congonensis",0.119047619047619,0.206196524710581,0.119047619047619
"44","Summer","Bacteroides fragilis",0.648907622591833,0.404850652388459,0.233740633138072
"45","Summer","Bacteroides graminisolvens",0.278537252221463,0.248731286323474,0.14360507511474
"46","Summer","Bacteroides intestinalis",0.278537252221463,0.248731286323474,0.14360507511474
"47","Summer","Bacteroides luti",0,0,0
"48","Summer","Bacteroides mediterraneensis",0.123456790123457,0.213833433033195,0.123456790123457
"49","Summer","Bacteroides ndongoniae",0,0,0
"50","Summer","Bacteroides paurosaccharolyticus",0,0,0
"51","Summer","Bacteroides sartorii",0.648907622591833,0.404850652388459,0.233740633138072
"52","Summer","Bacteroides sp. 214",0.242504409171076,0.210119092723878,0.121312314746011
"53","Summer","Bacteroides sp. 224",0,0,0
"54","Summer","Bacteroides sp. 51",0,0,0
"55","Summer","Bacteroides sp. AM32-11AC",0.123456790123457,0.213833433033195,0.123456790123457
"56","Summer","Bacteroides sp. CAG:1076",0.123456790123457,0.213833433033195,0.123456790123457
"57","Summer","Bacteroides sp. CAG:754",0.438026885395306,0.48356918566954,0.279188799518117
"58","Summer","Bacteroides sp. CAG:927",0,0,0
"59","Summer","Bacteroides thetaiotaomicron",1.94976076555024,1.74111900426432,1.00523552580318
"60","Summer","Bacteroides thetaiotaomicron CAG:40",0.278537252221463,0.248731286323474,0.14360507511474
"61","Summer","Bacteroides uniformis",0.159489633173844,0.27624414793762,0.159489633173844
"62","Summer","Bacteroides vulgatus",0.242504409171076,0.210119092723878,0.121312314746011
"63","Summer","Bacteroides xylanisolvens",0.159489633173844,0.27624414793762,0.159489633173844
"64","Summer","Bifidobacterium asteroides",0.159489633173844,0.27624414793762,0.159489633173844
"65","Summer","Blautia obeum",0,0,0
"66","Summer","Blautia producta",0,0,0
"67","Summer","Blautia schinkii",0.525450832468376,0.196067107370819,0.113199397219774
"68","Summer","Blautia sp. An46",0,0,0
"69","Summer","Blautia sp. CAG:237",0,0,0
"70","Summer","Butyrivibrio proteoclasticus",0,0,0
"71","Summer","Butyrivibrio sp. AE3006",0,0,0
"72","Summer","Butyrivibrio sp. LC3010",0,0,0
"73","Summer","Butyrivibrio sp. WCD3002",0,0,0
"74","Summer","Candidatus Amulumruptor caecigallinarius",0.119047619047619,0.206196524710581,0.119047619047619
"75","Summer","Candidatus Borkfalkia ceftriaxoniphila",0.278537252221463,0.248731286323474,0.14360507511474
"76","Summer","Candidatus Galacturonibacter soehngenii",0,0,0
"77","Summer","Carboxylicivirga sp. M1479",0,0,0
"78","Summer","Catonella morbi",0,0,0
"79","Summer","Cellulophaga sp. Hel_I_12",0.123456790123457,0.213833433033195,0.123456790123457
"80","Summer","Chitinophaga flava",0.123456790123457,0.213833433033195,0.123456790123457
"81","Summer","Chitinophaga sp. YR573",0.40199404234492,0.0665585803009902,0.038427614253656
"82","Summer","Chlamydiae bacterium",0,0,0
"83","Summer","Chryseolinea soli",0.119047619047619,0.206196524710581,0.119047619047619
"84","Summer","Citrobacter freundii",0.119047619047619,0.206196524710581,0.119047619047619
"85","Summer","Clostridiaceae bacterium MS3",0,0,0
"86","Summer","Clostridiales bacterium",0.873775347459558,1.12479312520548,0.649399613620023
"87","Summer","Clostridiales bacterium 41_21_two_genomes",0,0,0
