"","Season","Species","Mean","SD","SE"
"1","Summer","Acetobacter sp. CAG:267",0,0,0
"2","Summer","Akkermansia muciniphila",2.96733864666354,0.641274353989168,0.37023992090005
"3","Summer","Akkermansia sp. 54_46",0,0,0
"4","Summer","Alistipes communis",1.28832630098453,1.26642273639772,0.731169507767088
"5","Summer","Alistipes ihumii",0.617283950617284,1.06916716516597,0.617283950617284
"6","Summer","Alistipes provencensis",0,0,0
"7","Summer","Alistipes senegalensis",0.617283950617284,1.06916716516597,0.617283950617284
"8","Summer","Alistipes sp. An66",0.421940928270042,0.730823125556488,0.421940928270042
"9","Summer","Alistipes sp. Z76",2.07844975777465,1.89298576701277,1.09291584215695
"10","Summer","Bacteroidaceae bacterium HV4-6-C5C",1.48366932333177,0.320637176994584,0.185119960450025
"11","Summer","Bacteroidales bacterium 55_9",0.444444444444444,0.769800358919501,0.444444444444444
"12","Summer","Bacteroides acidifaciens",0,0,0
"13","Summer","Bacteroides congonensis",2.07844975777465,1.89298576701277,1.09291584215695
"14","Summer","Bacteroides coprosuis",0,0,0
"15","Summer","Bacteroides graminisolvens",0,0,0
"16","Summer","Bacteroides heparinolyticus",1.06172839506173,0.955335413439659,0.55156315811577
"17","Summer","Bacteroides sp. An279",0,0,0
"18","Summer","Bacteroides vulgatus",1.48366932333177,0.320637176994584,0.185119960450025
"19","Summer","Barnesiella sp. An55",0,0,0
"20","Summer","Brachyspira intermedia",0.444444444444444,0.769800358919501,0.444444444444444
"21","Summer","Brachyspira sp. CAG:484",0,0,0
"22","Summer","Buttiauxella sp. 3AFRM03",0,0,0
"23","Summer","Butyricimonas sp. An62",0,0,0
"24","Summer","Butyricimonas virosa",0,0,0
"25","Summer","Candidatus Gastranaerophilales bacterium",0,0,0
"26","Summer","Candidatus Gastranaerophilales bacterium HUM_15",0,0,0
"27","Summer","Candidatus Melainabacteria bacterium",0.444444444444444,0.769800358919501,0.444444444444444
"28","Summer","Chitinophaga caeni",0,0,0
"29","Summer","Desulfocurvus vexinensis",0,0,0
"30","Summer","Desulfovibrio sp. X2",0,0,0
"31","Summer","Desulfovibrio sp. ZJ200",0,0,0
"32","Summer","Desulfovibrio sp. ZJ369",0,0,0
"33","Summer","Desulfovibrionaceae bacterium",10.363181747148,2.4899266704796,1.43755983346383
"34","Summer","Dorea sp. 5-2",1.48366932333177,0.320637176994584,0.185119960450025
"35","Summer","Elusimicrobia bacterium RIFCSPLOWO2_12_FULL_59_9",0,0,0
"36","Summer","Elusimicrobium sp. An273",0,0,0
"37","Summer","Fusobacterium sp. CAG:439",0.444444444444444,0.769800358919501,0.444444444444444
"38","Summer","Halodesulfovibrio sp. MK-HDV",0,0,0
"39","Summer","Lawsonia intracellularis",0,0,0
"40","Summer","Mailhella massiliensis",1.85185185185185,3.20750149549792,1.85185185185185
"41","Summer","Muribaculaceae bacterium",0,0,0
"42","Summer","Muribaculaceae bacterium Isolate-002 (NCI)",0.444444444444444,0.769800358919501,0.444444444444444
"43","Summer","Muribaculaceae bacterium Isolate-013 (NCI)",0.444444444444444,0.769800358919501,0.444444444444444
"44","Summer","Muribaculaceae bacterium Isolate-110 (HZI)",0.444444444444444,0.769800358919501,0.444444444444444
"45","Summer","Odoribacter sp. AF15-53",0,0,0
"46","Summer","Odoribacter sp. Z80",0,0,0
"47","Summer","Oscillibacter ruminantium",0.444444444444444,0.769800358919501,0.444444444444444
"48","Summer","Oxalobacter formigenes",0,0,0
"49","Summer","Parabacteroides johnsonii",1.48366932333177,0.320637176994584,0.185119960450025
"50","Summer","Parabacteroides massiliensis",1.03922487888733,0.946492883506385,0.546457921078477
"51","Summer","Parabacteroides merdae",0,0,0
"52","Summer","Parabacteroides sp. AF19-14",0,0,0
"53","Summer","Parasutterella sp. NM82_D38",1.65650882950461,1.88250683142091,1.08686582587217
"54","Summer","Pedobacter sp.",0.444444444444444,0.769800358919501,0.444444444444444
"55","Summer","Phascolarctobacterium sp. CAG:266",0.444444444444444,0.769800358919501,0.444444444444444
"56","Summer","Phascolarctobacterium succinatutens",0.444444444444444,0.769800358919501,0.444444444444444
"57","Summer","Prevotella baroniae",0.444444444444444,0.769800358919501,0.444444444444444
"58","Summer","Prevotella bryantii",1.92811376777622,0.70352882328947,0.406182555508836
"59","Summer","Prevotella copri",1.03922487888733,0.946492883506385,0.546457921078477
"60","Summer","Prevotella corporis",0,0,0
"61","Summer","Prevotella histicola",0.444444444444444,0.769800358919501,0.444444444444444
"62","Summer","Prevotella sp. CAG:1031",0.617283950617284,1.06916716516597,0.617283950617284
"63","Summer","Prevotella sp. CAG:1320",0,0,0
"64","Summer","Prevotella sp. CAG:279",0,0,0
"65","Summer","Prevotella sp. F0091",0.444444444444444,0.769800358919501,0.444444444444444
"66","Summer","Prevotella sp. Marseille-P4119",0.866385372714487,0.751070655185443,0.433630844951744
"67","Summer","Prevotella sp. MGM1",0,0,0
"68","Summer","Prevotella sp. P2-180",0.866385372714487,0.751070655185443,0.433630844951744
"69","Summer","Prevotella sp. P3-122",0,0,0
"70","Summer","Prevotella timonensis",0,0,0
"71","Summer","Pseudobutyrivibrio sp. 49",0,0,0
"72","Summer","Selenomonas ruminantium",0,0,0
"73","Summer","Unclassified",56.4841381465854,9.79090331731875,5.65278066586358
"74","Summer","uncultured Elusimicrobia bacterium",0,0,0
"75","Summer","Viruses",0,0,0
"76","Winter","Acetobacter sp. CAG:267",0,0,0
"77","Winter","Akkermansia muciniphila",2.14319070301138,0.878039380172015,0.506936272501405
"78","Winter","Akkermansia sp. 54_46",0.387596899224806,0.671337522313518,0.387596899224806
"79","Winter","Alistipes communis",0.476190476190476,0.824786098842322,0.476190476190476
"80","Winter","Alistipes ihumii",0,0,0
"81","Winter","Alistipes provencensis",0,0,0
"82","Winter","Alistipes senegalensis",0.387596899224806,0.671337522313518,0.387596899224806
"83","Winter","Alistipes sp. An66",0.401606425702811,0.695602733963405,0.401606425702811
"84","Winter","Alistipes sp. Z76",1.17680022415242,1.16304385432991,0.671483682376714
"85","Winter","Bacteroidaceae bacterium HV4-6-C5C",0,0,0
"86","Winter","Bacteroidales bacterium 55_9",0,0,0
"87","Winter","Bacteroides acidifaciens",0.476190476190476,0.824786098842322,0.476190476190476
"88","Winter","Bacteroides congonensis",1.6529907003429,0.593127253274967,0.342442179342006
"89","Winter","Bacteroides coprosuis",0.401606425702811,0.695602733963405,0.401606425702811
"90","Winter","Bacteroides graminisolvens",0,0,0
"91","Winter","Bacteroides heparinolyticus",1.26539380111809,0.142869884679329,0.0824859663787016
"92","Winter","Bacteroides sp. An279",0.387596899224806,0.671337522313518,0.387596899224806
"93","Winter","Bacteroides vulgatus",0.387596899224806,0.671337522313518,0.387596899224806
"94","Winter","Barnesiella sp. An55",0,0,0
"95","Winter","Brachyspira intermedia",0,0,0
"96","Winter","Brachyspira sp. CAG:484",0.387596899224806,0.671337522313518,0.387596899224806
"97","Winter","Buttiauxella sp. 3AFRM03",0.387596899224806,0.671337522313518,0.387596899224806
"98","Winter","Butyricimonas sp. An62",0.387596899224806,0.671337522313518,0.387596899224806
"99","Winter","Butyricimonas virosa",0.863787375415282,0.759773862194636,0.438655643861315
"100","Winter","Candidatus Gastranaerophilales bacterium",0.476190476190476,0.824786098842322,0.476190476190476
"101","Winter","Candidatus Gastranaerophilales bacterium HUM_15",0.387596899224806,0.671337522313518,0.387596899224806
"102","Winter","Candidatus Melainabacteria bacterium",0.803212851405623,1.39120546792681,0.803212851405623
"103","Winter","Chitinophaga caeni",0.863787375415282,0.759773862194636,0.438655643861315
"104","Winter","Desulfocurvus vexinensis",0.789203324927617,0.683793109375866,0.394788135768168
"105","Winter","Desulfovibrio sp. X2",0.401606425702811,0.695602733963405,0.401606425702811
