"","Season","Species","Mean","SD","SE"
"1","Summer","Alistipes provencensis",0,0,0
"2","Summer","Alistipes senegalensis",0,0,0
"3","Summer","Alistipes timonensis",0,0,0
"4","Summer","bacterium 0.1xD8-82",0,0,0
"5","Summer","bacterium 1xD42-62",0,0,0
"6","Summer","bacterium 1xD42-87",0,0,0
"7","Summer","bacterium 1XD8-76",0.343642611683849,0.595206463082088,0.343642611683849
"8","Summer","bacterium D16-50",0,0,0
"9","Summer","Bacteroidaceae bacterium",0,0,0
"10","Summer","Bacteroidales bacterium",1.4435877443761,0.610898200438082,0.352702240470384
"11","Summer","Bacteroides acidifaciens",0,0,0
"12","Summer","Bacteroides caccae",0.280112044817927,0.48516829343666,0.280112044817927
"13","Summer","Bacteroides caecimuris",0.819833087874325,0.737309179277604,0.425685653131907
"14","Summer","Bacteroides congonensis",0.819833087874325,0.737309179277604,0.425685653131907
"15","Summer","Bacteroides dorei",0.623754656501776,0.54852867082307,0.316693175757927
"16","Summer","Bacteroides fluxus",0.280112044817927,0.48516829343666,0.280112044817927
"17","Summer","Bacteroides graminisolvens",1.4435877443761,0.610898200438082,0.352702240470384
"18","Summer","Bacteroides paurosaccharolyticus",2.67608074157498,1.40695248894573,0.812304398229833
"19","Summer","Bacteroides plebeius",0,0,0
"20","Summer","Bacteroides rodentium",0.756302521008403,0.717983508009877,0.414527971623214
"21","Summer","Bacteroides salanitronis",0,0,0
"22","Summer","Bacteroides sartorii",1.57613560888273,1.11347024057917,0.642862343133019
"23","Summer","Bacteroides sp. 224",0.903866701319703,0.847510010352468,0.4893101326179
"24","Summer","Bacteroides sp. CAG:144",0,0,0
"25","Summer","Bacteroides sp. CAG:754",0,0,0
"26","Summer","Bacteroides sp. OM08-17BH",0,0,0
"27","Summer","Bacteroides thetaiotaomicron",0.819833087874325,0.737309179277604,0.425685653131907
"28","Summer","Bacteroides uniformis",0.343642611683849,0.595206463082088,0.343642611683849
"29","Summer","Bacteroides vulgatus",1.09994513269225,0.300129523442193,0.173279861151104
"30","Summer","Barnesiella sp. WM24",2.0523260850732,1.93651709007597,1.11804866324567
"31","Summer","Clostridium sp. 27_14",0,0,0
"32","Summer","Clostridium sp. CAG:307_30_263",0.280112044817927,0.48516829343666,0.280112044817927
"33","Summer","Clostridium sp. E02",0,0,0
"34","Summer","Cuneatibacter caecimuris",0.280112044817927,0.48516829343666,0.280112044817927
"35","Summer","Eubacterium sp. CAG:248",0.280112044817927,0.48516829343666,0.280112044817927
"36","Summer","Firmicutes bacterium CAG:534",0.343642611683849,0.595206463082088,0.343642611683849
"37","Summer","Flavobacterium sp. IMCC34759",0.343642611683849,0.595206463082088,0.343642611683849
"38","Summer","Hymenobacter sp. MIMBbqt21",0.476190476190476,0.824786098842322,0.476190476190476
"39","Summer","Lachnospira pectinoschiza",0.280112044817927,0.48516829343666,0.280112044817927
"40","Summer","Lachnospiraceae bacterium MD329",0.560224089635854,0.970336586873321,0.560224089635854
"41","Summer","Lachnospiraceae bacterium MD335",1.87126396950533,1.64558601246921,0.950079527273781
"42","Summer","Lacrimispora amygdalina",0.343642611683849,0.595206463082088,0.343642611683849
"43","Summer","Mediterranea sp. An20",0.280112044817927,0.48516829343666,0.280112044817927
"44","Summer","Muribaculaceae bacterium",0.280112044817927,0.48516829343666,0.280112044817927
"45","Summer","Muribaculaceae bacterium Isolate-080 (Janvier)",0.623754656501776,0.54852867082307,0.316693175757927
"46","Summer","Muribaculaceae bacterium Isolate-110 (HZI)",4.67989257558694,0.896658618553299,0.517686094792945
"47","Summer","Muribaculum sp. TLL-A4",1.09994513269225,0.300129523442193,0.173279861151104
"48","Summer","Neocallimastix californiae",0.343642611683849,0.595206463082088,0.343642611683849
"49","Summer","Niastella koreensis",0.476190476190476,0.824786098842322,0.476190476190476
