"","Season","Species","Mean","SD","SE"
"1","Summer","[Clostridium] leptum",0,0,0
"2","Summer","[Clostridium] saccharogumia",0,0,0
"3","Summer","[Clostridium] spiroforme",0,0,0
"4","Summer","Acetatifactor muris",0.78740157480315,1.3638195335188,0.78740157480315
"5","Summer","Acutalibacter muris",0.26246719160105,0.454606511172934,0.26246719160105
"6","Summer","Agathobacter ruminis",0.204498977505112,0.35420261913474,0.204498977505113
"7","Summer","Agathobaculum sp. Marseille-P7918",0,0,0
"8","Summer","Anaerobium acetethylicum",0,0,0
"9","Summer","Anaerocolumna xylanovorans",0,0,0
"10","Summer","Anaerotruncus sp. 1XD22-93",0.729433360707212,0.793777161134595,0.458287457657636
"11","Summer","Arthrobacter sp. 24S4-2",1.10436557951171,0.276830497275087,0.159828162121669
"12","Summer","Bacillus bataviensis",0.204498977505112,0.35420261913474,0.204498977505113
"13","Summer","Bacillus okhensis",0,0,0
"14","Summer","Bacillus salsus",0.432900432900433,0.749805544402111,0.432900432900433
"15","Summer","Bacillus sp. BGMRC 2118",0.204498977505112,0.35420261913474,0.204498977505113
"16","Summer","bacterium",0,0,0
"17","Summer","bacterium 0.1xD8-71",0,0,0
"18","Summer","bacterium 0.1xD8-82",1.74176498991725,0.909030260371856,0.524828865527207
"19","Summer","bacterium 1XD21-13",0.26246719160105,0.454606511172934,0.26246719160105
"20","Summer","bacterium 1XD42-54",0,0,0
"21","Summer","bacterium 1xD42-62",1.12826805740192,1.33182864230646,0.768931625150091
"22","Summer","bacterium 1xD42-87",0,0,0
"23","Summer","bacterium 1XD8-76",0.466966169106162,0.413646900713128,0.238819149476179
"24","Summer","bacterium D16-29",0.466966169106162,0.413646900713128,0.238819149476179
"25","Summer","bacterium D16-50",0.26246719160105,0.454606511172934,0.26246719160105
"26","Summer","Bacteroidaceae bacterium",0,0,0
"27","Summer","Bacteroidales bacterium",2.5291665647204,0.657219876672254,0.379446072713499
"28","Summer","Bacteroidales bacterium 52_46",1.83379894021892,0.531783292177469,0.307025226889207
"29","Summer","Bacteroides acidifaciens",0.695367624501483,0.654223930942768,0.377716362640102
"30","Summer","Bacteroides congonensis",0.432900432900433,0.749805544402111,0.432900432900433
"31","Summer","Bacteroides dorei",0,0,0
"32","Summer","Bacteroides fragilis",1.79973320401319,0.712355368107744,0.411278563535681
"33","Summer","Bacteroides heparinolyticus",0.204498977505112,0.35420261913474,0.204498977505113
"34","Summer","Bacteroides intestinalis",0.204498977505112,0.35420261913474,0.204498977505113
"35","Summer","Bacteroides plebeius",0,0,0
"36","Summer","Bacteroides sp. 214",0,0,0
"37","Summer","Bacteroides sp. CAG:754",0,0,0
"38","Summer","Bacteroides stercorirosoris",0,0,0
"39","Summer","Bacteroides thetaiotaomicron",3.47683812250741,3.27111965471384,1.88858181320051
"40","Summer","Bacteroides uniformis",1.10436557951171,0.276830497275087,0.159828162121669
"41","Summer","Bacteroides vulgatus",0.899866602006595,0.356177684053872,0.205639281767841
"42","Summer","Barnesiella sp. An22",1.0804631016215,1.25296757288397,0.723401165490431
"43","Summer","Barnesiella sp. WM24",0,0,0
"44","Summer","Bifidobacterium psychraerophilum",0.204498977505112,0.35420261913474,0.204498977505113
"45","Summer","Blautia hansenii",0.204498977505112,0.35420261913474,0.204498977505113
"46","Summer","Blautia schinkii",0.408997955010225,0.70840523826948,0.408997955010225
"47","Summer","Butyricicoccus porcorum",0,0,0
"48","Summer","Butyricicoccus pullicaecorum",0.204498977505112,0.35420261913474,0.204498977505113
"49","Summer","Butyrivibrio sp. MB2005",0,0,0
"50","Summer","Candidatus Amulumruptor caecigallinarius",1.19639952981337,1.18139950906377,0.68208132457846
"51","Summer","Chitinophagaceae bacterium",0,0,0
"52","Summer","Clostridiaceae bacterium",0,0,0
"53","Summer","Clostridiales bacterium",0.695367624501483,0.654223930942768,0.377716362640102
"54","Summer","Clostridiales bacterium CHKCI001",0,0,0
"55","Summer","Clostridium oryzae",0,0,0
"56","Summer","Clostridium paraputrificum",0,0,0
"57","Summer","Clostridium sp. BSD2780061688st1 H5",0,0,0
"58","Summer","Clostridium sp. C105KSO13",0,0,0
"59","Summer","Clostridium sp. C2-6-12",0.26246719160105,0.454606511172934,0.26246719160105
"60","Summer","Clostridium sp. CAG:1013",0.204498977505112,0.35420261913474,0.204498977505113
"61","Summer","Clostridium sp. CAG:411",0,0,0
"62","Summer","Clostridium sp. DMHC 10",0.695367624501483,0.654223930942768,0.377716362640102
"63","Summer","Clostridium sp. KNHs205",0.26246719160105,0.454606511172934,0.26246719160105
"64","Summer","Coprococcus comes",0,0,0
"65","Summer","Coprococcus eutactus",0.26246719160105,0.454606511172934,0.26246719160105
"66","Summer","Coprococcus sp. AF21-14LB",0.26246719160105,0.454606511172934,0.26246719160105
"67","Summer","Coriobacteriales bacterium OH1046",0.466966169106162,0.413646900713128,0.238819149476179
"68","Summer","Deinococcus aquatilis",0,0,0
"69","Summer","Dorea sp. 5-2",0.26246719160105,0.454606511172934,0.26246719160105
"70","Summer","Drancourtella sp. An57",1.30886455701682,0.52661816967228,0.304043142020439
"71","Summer","Eisenbergiella sp. OF01-20",0.204498977505112,0.35420261913474,0.204498977505113
"72","Summer","Eisenbergiella tayi",0.613496932515337,1.06260785740422,0.613496932515338
"73","Summer","Enterocloster clostridioformis",0.637399410405545,0.649680507749062,0.375093216036174
"74","Summer","Enterococcus sp. CU12B",0,0,0
"75","Summer","Eubacterium plexicaudatum",0.671465146611275,0.621658610285537,0.358914765992404
"76","Summer","Eubacterium ruminantium",0,0,0
"77","Summer","Eubacterium sp. 14-2",0.695367624501483,0.654223930942768,0.377716362640102
"78","Summer","Eubacterium sp. An11",0.26246719160105,0.454606511172934,0.26246719160105
"79","Summer","Eubacterium sp. OM08-24",0,0,0
"80","Summer","Extibacter muris",0.432900432900433,0.749805544402111,0.432900432900433
"81","Summer","Faecalibacterium sp. An121",0,0,0
"82","Summer","Faecalibacterium sp. An77",0,0,0
"83","Summer","Faecalicatena contorta",0,0,0
"84","Summer","Firmicutes bacterium",0,0,0
"85","Summer","Firmicutes bacterium ASF500",0,0,0
