"","Season","Species","Mean","SD","SE"
"1","Summer","Acetatifactor muris",0.273224043715847,0.473237925565267,0.273224043715847
"2","Summer","Acutalibacter muris",0.256410256410256,0.444115591684328,0.256410256410256
"3","Summer","Alistipes communis",0.80285834384195,0.820189315286797,0.473536521967287
"4","Summer","Alistipes ihumii",1.37289436842343,1.26096270128405,0.728017155024424
"5","Summer","Alistipes indistinctus",0,0,0
"6","Summer","Alistipes onderdonkii",0.256410256410256,0.444115591684328,0.256410256410256
"7","Summer","Alistipes provencensis",0,0,0
"8","Summer","Alistipes sp. Z76",1.05926860025221,0.918739248428095,0.530434352395035
"9","Summer","Anaerobium acetethylicum",0,0,0
"10","Summer","Anaerocolumna jejuensis",0,0,0
"11","Summer","Anaerocolumna sp. CBA3638",0,0,0
"12","Summer","Anaerolineaceae bacterium",0.80285834384195,0.820189315286797,0.473536521967287
"13","Summer","Bacillus subtilis",0,0,0
"14","Summer","bacterium D16-50",0,0,0
"15","Summer","Bacteroidaceae bacterium",0.273224043715847,0.473237925565267,0.273224043715847
"16","Summer","Bacteroidales bacterium 43_36",0,0,0
"17","Summer","Bacteroides acidifaciens",0.548706137379759,0.475205525194298,0.274360037891326
"18","Summer","Bacteroides caccae",0,0,0
"19","Summer","Bacteroides congonensis",0.824188231043671,0.826455535242989,0.477154325745796
"20","Summer","Bacteroides dorei",0,0,0
"21","Summer","Bacteroides graminisolvens",0.275482093663912,0.477148982801344,0.275482093663912
"22","Summer","Bacteroides ilei",0.275482093663912,0.477148982801344,0.275482093663912
"23","Summer","Bacteroides luti",0.256410256410256,0.444115591684328,0.256410256410256
"24","Summer","Bacteroides oleiciplenus",0.275482093663912,0.477148982801344,0.275482093663912
"25","Summer","Bacteroides paurosaccharolyticus",0,0,0
"26","Summer","Bacteroides reticulotermitis",0.256410256410256,0.444115591684328,0.256410256410256
"27","Summer","Bacteroides sartorii",0.548706137379759,0.475205525194298,0.274360037891326
"28","Summer","Bacteroides sp. CAG:443",0,0,0
"29","Summer","Bacteroides sp. CAG:754",0.548706137379759,0.475205525194298,0.274360037891326
"30","Summer","Bacteroides sp. Marseille-P3684",0.529634300126103,0.459369624214048,0.265217176197518
"31","Summer","Bacteroides stercorirosoris",0.529634300126103,0.459369624214048,0.265217176197518
"32","Summer","Bacteroides thetaiotaomicron",1.09741227475952,0.950411050388597,0.548720075782651
"33","Summer","Bacteroides togonis",0,0,0
"34","Summer","Bacteroides vulgatus",0.273224043715847,0.473237925565267,0.273224043715847
"35","Summer","Bacteroides xylanisolvens",0,0,0
"36","Summer","Bacteroidia bacterium 44-10",0.275482093663912,0.477148982801344,0.275482093663912
"37","Summer","Barnesiella sp. WM24",0.805116393790015,0.0312618907622887,0.018049061046984
"38","Summer","Blautia schinkii",0.512820512820513,0.888231183368655,0.512820512820513
"39","Summer","Butyrivibrio fibrisolvens",0.256410256410256,0.444115591684328,0.256410256410256
"40","Summer","Butyrivibrio sp. AE3004",0,0,0
"41","Summer","Candidatus Brocadiae bacterium",0.529634300126103,0.459369624214048,0.265217176197518
"42","Summer","Chryseobacterium sp. Leaf405",0.529634300126103,0.459369624214048,0.265217176197518
"43","Summer","Clostridiales bacterium",0.821930181095606,0.819681461879342,0.473243312665784
"44","Summer","Clostridiales bacterium 41_21_two_genomes",0.273224043715847,0.473237925565267,0.273224043715847
"45","Summer","Clostridium sp. 1001175st1 A10",0,0,0
"46","Summer","Clostridium sp. chh4-2",0.256410256410256,0.444115591684328,0.256410256410256
"47","Summer","Clostridium sp. HBUAS56010",0.548706137379759,0.475205525194298,0.274360037891326
"48","Summer","Colidextribacter sp. OB.20",0,0,0
