"","Season","Species","Mean","SD","SE"
"1","Summer","[Clostridium] scindens",0.0479616306954436,0.0830719811783634,0.0479616306954436
"2","Summer","[Hallella] seregens",0.0859267028290807,0.0759104331184918,0.0438269089952623
"3","Summer","Acetatifactor muris",0,0,0
"4","Summer","Acinetobacter sp. CAG:196_36_41",0.0759301442672741,0.131514867696953,0.0759301442672741
"5","Summer","Akkermansia glycaniphila",0.0859267028290807,0.0759104331184918,0.0438269089952623
"6","Summer","Akkermansia muciniphila",0.43571605154774,0.0961254601386902,0.0554980602870494
"7","Summer","Alistipes communis",0.38167188344996,0.33055145050178,0.190843968928224
"8","Summer","Alistipes dispar",0.269130458811965,0.0834509430913968,0.0481804244579461
"9","Summer","Alistipes finegoldii",0.0479616306954436,0.0830719811783634,0.0479616306954436
"10","Summer","Alistipes finegoldii CAG:68",0.0379650721336371,0.0657574338484767,0.0379650721336371
"11","Summer","Alistipes ihumii",0.329796231595046,0.288277696394245,0.166437205614583
"12","Summer","Alistipes provencensis",0.0759301442672741,0.131514867696953,0.0759301442672741
"13","Summer","Alistipes putredinis",0.0859267028290807,0.0759104331184918,0.0438269089952623
"14","Summer","Alistipes senegalensis",0.0859267028290807,0.0759104331184918,0.0438269089952623
"15","Summer","Alistipes sp. 58_9_plus",0.0479616306954436,0.0830719811783634,0.0479616306954436
"16","Summer","Alistipes sp. An66",0.237786991363629,0.296123209459049,0.170966814694478
"17","Summer","Alistipes sp. CAG:268",0.348435556955744,0.230911998744402,0.133317104634195
"18","Summer","Alistipes sp. CAG:435",0,0,0
"19","Summer","Alistipes sp. CHKCI003",0.145238683849247,0.03204182004623,0.0184993534290165
"20","Summer","Alistipes sp. HGB5",0,0,0
"21","Summer","Alistipes sp. Marseille-P5061",0,0,0
"22","Summer","Alistipes sp. Z76",0.0479616306954436,0.0830719811783634,0.0479616306954436
"23","Summer","Alistipes timonensis",0.0593119810201661,0.102731364624489,0.0593119810201661
"24","Summer","Alloprevotella sp. E39",0.0479616306954436,0.0830719811783634,0.0479616306954436
"25","Summer","Alloprevotella tannerae",0,0,0
"26","Summer","Anaerocolumna jejuensis",0.0479616306954436,0.0830719811783634,0.0479616306954436
"27","Summer","Anaeromassilibacillus sp. An172",0,0,0
"28","Summer","Anaerophaga thermohalophila",0,0,0
"29","Summer","Angelakisella massiliensis",0.0479616306954436,0.0830719811783634,0.0479616306954436
"30","Summer","Atopobium fossor",0,0,0
"31","Summer","Azospirillum sp. CAG:239",0.0379650721336371,0.0657574338484767,0.0379650721336371
"32","Summer","bacterium 0.1xD8-71",0.0859267028290807,0.0759104331184918,0.0438269089952623
"33","Summer","bacterium 0.1xD8-82",0.0379650721336371,0.0657574338484767,0.0379650721336371
"34","Summer","bacterium 1XD42-54",0,0,0
"35","Summer","bacterium 1xD42-62",0.0759301442672741,0.131514867696953,0.0759301442672741
"36","Summer","bacterium 1xD42-87",0,0,0
"37","Summer","bacterium 1XD8-76",0.113895216400911,0.19727230154543,0.113895216400911
"38","Summer","bacterium D16-29",0,0,0
"39","Summer","bacterium D16-50",0,0,0
"40","Summer","Bacteroidales bacterium",0.214547223431219,0.188897743194511,0.109060162882664
"41","Summer","Bacteroidales bacterium 43_36",0.0959232613908873,0.166143962356727,0.0959232613908873
"42","Summer","Bacteroidales bacterium 52_46",0.479616306954437,0.830719811783634,0.479616306954437
"43","Summer","Bacteroides acidifaciens",0.0593119810201661,0.102731364624489,0.0593119810201661
"44","Summer","Bacteroides caecimuri",0.0972770531538031,0.0901244831912387,0.0520333946310376
"45","Summer","Bacteroides congonensis",0.42707328474885,0.376634726002533,0.217450160443723
"46","Summer","Bacteroides coprophilus",0.0379650721336371,0.0657574338484767,0.0379650721336371
"47","Summer","Bacteroides fluxus",0.10727361171561,0.0944488715972556,0.0545300814413319
"48","Summer","Bacteroides fragilis",0.774155049941677,0.177746895739984,0.1026222181031
"49","Summer","Bacteroides helcogenes",0,0,0
"50","Summer","Bacteroides ilei",0,0,0
"51","Summer","Bacteroides oleiciplenus",0.0593119810201661,0.102731364624489,0.0593119810201661
"52","Summer","Bacteroides pyogenes",0,0,0
"53","Summer","Bacteroides rodentium",0.34978934871866,0.162161899074982,0.093624216083242
"54","Summer","Bacteroides salanitronis",0.0859267028290807,0.0759104331184918,0.0438269089952623
"55","Summer","Bacteroides sartorii",0.0593119810201661,0.102731364624489,0.0593119810201661
"56","Summer","Bacteroides sp. AF04-22",0.0593119810201661,0.102731364624489,0.0593119810201661
"57","Summer","Bacteroides sp. AF25-18",0.0379650721336371,0.0657574338484767,0.0379650721336371
"58","Summer","Bacteroides sp. AF29-11",0.10727361171561,0.0944488715972556,0.0545300814413319
"59","Summer","Bacteroides sp. CAG:545",0,0,0
"60","Summer","Bacteroides sp. CAG:709",0,0,0
"61","Summer","Bacteroides sp. CAG:754",0.389108212615213,0.360497932764955,0.20813357852415
"62","Summer","Bacteroides sp. CAG:927",0.555546451221711,0.773394827998753,0.446519712134945
"63","Summer","Bacteroides sp. NM69_E16B",0.0479616306954436,0.0830719811783634,0.0479616306954436
"64","Summer","Bacteroides sp. OF04-15BH",0.0859267028290807,0.0759104331184918,0.0438269089952623
"65","Summer","Bacteroides thetaiotaomicron",0.194554106307606,0.180248966382477,0.104066789262075
"66","Summer","Bacteroides timonensis",0.0593119810201661,0.102731364624489,0.0593119810201661
"67","Summer","Bacteroides uniformis",0.726193419246234,0.16020910023115,0.0924967671450824
"68","Summer","Bacteroides vulgatus",0.328442439832131,0.0359306417737084,0.0207445657002065
"69","Summer","Bacteroides zoogleoformans",0.0479616306954436,0.0830719811783634,0.0479616306954436
"70","Summer","Bariatricus massiliensis",0,0,0
"71","Summer","Barnesiella sp. An22",0,0,0
"72","Summer","Barnesiella sp. An55",0.0593119810201661,0.102731364624489,0.0593119810201661
