------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  Bin Id                       Marker lineage          # genomes   # markers   # marker sets    0     1    2    3    4    5+   Completeness   Contamination   Strain heterogeneity  
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  3775.job1.output.28       k__Bacteria (UID203)          5449        103            58         0     7    42   30   17   7       100.00          203.20             38.51          
  3775.job1.output.24           root (UID1)               5656         56            24         0     0    25   20   6    5       100.00          188.66              2.15          
  3775.job1.output.57    o__Clostridiales (UID1226)       155         278           158         2    273   3    0    0    0       98.73            1.58               0.00          
  3775.job1.output.17       k__Bacteria (UID203)          5449        103            57         12    6    21   34   20   10      98.09           207.90             16.45          
  3775.job1.output.8     o__Clostridiales (UID1212)       172         263           149         3    259   1    0    0    0       97.99            0.67               0.00          
  3775.job1.output.56   f__Lachnospiraceae (UID1256)       33         333           171         8    313   11   0    0    1       97.66            5.21               3.12          
  3775.job1.output.27      k__Bacteria (UID2982)           88         229           147         4    225   0    0    0    0       97.28            0.00               0.00          
  3775.job1.output.29    o__Clostridiales (UID1212)       172         263           149         5    251   6    1    0    0       96.98            1.31              11.11          
  3775.job1.output.19    p__Bacteroidetes (UID2605)       350         314           208         8    306   0    0    0    0       96.96            0.00               0.00          
  3775.job1.output.49    o__Bacteroidales (UID2657)       160         492           269         16   476   0    0    0    0       96.65            0.00               0.00          
  3775.job1.output.23    o__Clostridiales (UID1226)       155         278           158         10   267   1    0    0    0       95.55            0.63               0.00          
  3775.job1.output.6     o__Clostridiales (UID1226)       155         278           158         21   247   9    1    0    0       92.81            4.17              16.67          
  3775.job1.output.47    o__Clostridiales (UID1120)       304         250           143         22   214   14   0    0    0       91.42            3.87              35.71          
  3775.job1.output.25   f__Lachnospiraceae (UID1255)       90         354           174         29   320   5    0    0    0       90.50            2.30               0.00          
  3775.job1.output.21    o__Clostridiales (UID1212)       172         263           149         67   195   1    0    0    0       88.59            0.22               0.00          
  3775.job1.output.42    p__Bacteroidetes (UID2605)       350         314           208         63   249   2    0    0    0       88.14            0.96              50.00          
  3775.job1.output.20   f__Lachnospiraceae (UID1286)       57         420           207         48   365   7    0    0    0       86.63            2.25               0.00          
  3775.job1.output.3     o__Clostridiales (UID1226)       155         278           158         28   249   1    0    0    0       86.39            0.32               0.00          
  3775.job1.output.59      k__Bacteria (UID2495)          2993        147            91         31   116   0    0    0    0       85.71            0.00               0.00          
  3775.job1.output.31      k__Bacteria (UID2982)           88         229           147         27   201   1    0    0    0       83.67            0.34               0.00          
  3775.job1.output.58       k__Bacteria (UID203)          5449         98            58         18    39   29   12   0    0       82.46           51.68              13.85          
  3775.job1.output.15    o__Bacteroidales (UID2617)       213         406           265         97   303   6    0    0    0       80.63            1.45              33.33          
  3775.job1.output.33    o__Bacteroidales (UID2617)       213         406           265         85   319   2    0    0    0       75.88            0.31               0.00          
  3775.job1.output.9     o__Clostridiales (UID1212)       172         263           149        100   162   1    0    0    0       69.52            0.34              100.00         
  3775.job1.output.50    o__Bacteroidales (UID2657)       160         492           269        153   339   0    0    0    0       65.45            0.00               0.00          
  3775.job1.output.46       k__Bacteria (UID203)          5449        103            57         62    38   3    0    0    0       60.53            5.26              66.67          
  3775.job1.output.18   f__Lachnospiraceae (UID1256)       33         333           171        142   176   15   0    0    0       59.19            3.70               0.00          
  3775.job1.output.34    o__Clostridiales (UID1212)       172         261           147        121   140   0    0    0    0       58.23            0.00               0.00          
  3775.job1.output.10    o__Bacteroidales (UID2716)        92         487           270        167   316   4    0    0    0       56.65            0.94              50.00          
  3775.job1.output.14    o__Bacteroidales (UID2617)       213         406           265        164   239   3    0    0    0       54.55            0.88               0.00          
  3775.job1.output.37       k__Bacteria (UID203)          5449        103            57         76    27   0    0    0    0       43.86            0.00               0.00          
  3775.job1.output.48       k__Bacteria (UID203)          5449        104            58         74    30   0    0    0    0       43.10            0.00               0.00          
  3775.job1.output.4     o__Clostridiales (UID1212)       172         261           148        138   122   1    0    0    0       40.54            0.68               0.00          
  3775.job1.output.5        k__Bacteria (UID203)          5449        104            58         80    24   0    0    0    0       39.66            0.00               0.00          
  3775.job1.output.54       k__Bacteria (UID203)          5449        103            57         72    31   0    0    0    0       39.42            0.00               0.00          
  3775.job1.output.36       k__Bacteria (UID203)          5449        104            58         81    23   0    0    0    0       32.76            0.00               0.00          
  3775.job1.output.13       k__Bacteria (UID203)          5449        104            58         84    20   0    0    0    0       31.19            0.00               0.00          
  3775.job1.output.44    o__Bacteroidales (UID2617)       213         406           265        268   137   1    0    0    0       29.17            0.01               0.00          
  3775.job1.output.53       k__Bacteria (UID203)          5449        104            58         87    17   0    0    0    0       25.00            0.00               0.00          
  3775.job1.output.22       k__Bacteria (UID203)          5449        104            58         88    16   0    0    0    0       24.14            0.00               0.00          
  3775.job1.output.45       k__Bacteria (UID203)          5449        104            58         88    16   0    0    0    0       22.41            0.00               0.00          
  3775.job1.output.38       k__Bacteria (UID203)          5449        104            58         91    13   0    0    0    0       20.69            0.00               0.00          
  3775.job1.output.40       k__Bacteria (UID203)          5449        104            58         90    14   0    0    0    0       19.83            0.00               0.00          
  3775.job1.output.41       k__Bacteria (UID203)          5449        104            58         94    10   0    0    0    0       17.24            0.00               0.00          
  3775.job1.output.52       k__Bacteria (UID203)          5449        104            58         95    9    0    0    0    0       15.52            0.00               0.00          
  3775.job1.output.30       k__Bacteria (UID203)          5449        104            58         87    17   0    0    0    0       12.77            0.00               0.00          
  3775.job1.output.2        k__Bacteria (UID203)          5449        104            58         99    5    0    0    0    0        8.62            0.00               0.00          
  3775.job1.output.35       k__Bacteria (UID203)          5449        104            58         98    6    0    0    0    0        7.21            0.00               0.00          
  3775.job1.output.16       k__Bacteria (UID203)          5449        104            58         99    5    0    0    0    0        6.90            0.00               0.00          
  3775.job1.output.7        k__Bacteria (UID203)          5449        103            57         96    7    0    0    0    0        5.58            0.00               0.00          
  3775.job1.output.11       k__Bacteria (UID203)          5449        104            58         95    9    0    0    0    0        5.49            0.00               0.00          
  3775.job1.output.51           root (UID1)               5656         56            24         55    1    0    0    0    0        4.17            0.00               0.00          
  3775.job1.output.26           root (UID1)               5656         56            24         55    1    0    0    0    0        4.17            0.00               0.00          
  3775.job1.output.12       k__Bacteria (UID203)          5449        103            57        102    1    0    0    0    0        1.75            0.00               0.00          
  3775.job1.output.55           root (UID1)               5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  3775.job1.output.43           root (UID1)               5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  3775.job1.output.39           root (UID1)               5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  3775.job1.output.32           root (UID1)               5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  3775.job1.output.1            root (UID1)               5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
