----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  Bin Id                         Marker lineage            # genomes   # markers   # marker sets    0     1    2    3    4    5+   Completeness   Contamination   Strain heterogeneity  
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  3744.job2.output.47             root (UID1)                 5656         56            24         0     0    16   27   13   0       100.00          217.03             49.14          
  3744.job2.output.39             root (UID1)                 5656         56            24         0     0    17   10   9    20      100.00          366.25              6.52          
  3744.job2.output.19         k__Bacteria (UID203)            5449        103            57         0     0    12   35   41   15      100.00          256.95              1.53          
  3744.job2.output.25      o__Bacteroidales (UID2617)         213         406           265         2    395   9    0    0    0       99.43            2.26              11.11          
  3744.job2.output.10      p__Bacteroidetes (UID2605)         350         314           208         2    312   0    0    0    0       99.04            0.00               0.00          
  3744.job2.output.32      o__Clostridiales (UID1212)         172         260           146         3    256   1    0    0    0       98.63            0.23               0.00          
  3744.job2.output.42      p__Bacteroidetes (UID2605)         350         314           208         3    309   1    1    0    0       98.56            0.72               0.00          
  3744.job2.output.17    f__Mycoplasmataceae (UID2414)         89         228           130         3    222   3    0    0    0       98.46            1.15               0.00          
  3744.job2.output.35     f__Lachnospiraceae (UID1256)         33         333           171         4    324   4    0    1    0       98.25            1.36               0.00          
  3744.job2.output.60      o__Bacteroidales (UID2654)         163         486           266         7    457   21   1    0    0       98.12            4.93               8.33          
  3744.job2.output.26      o__Clostridiales (UID1212)         172         263           149         4    258   1    0    0    0       97.99            0.22               0.00          
  3744.job2.output.31      o__Bacteroidales (UID2657)         160         492           269         14   478   0    0    0    0       97.77            0.00               0.00          
  3744.job2.output.27      o__Clostridiales (UID1212)         172         263           149         5    251   7    0    0    0       97.70            2.91               0.00          
  3744.job2.output.20      o__Bacteroidales (UID2716)          92         487           270         12   474   1    0    0    0       96.82            0.37               0.00          
  3744.job2.output.15      o__Bacteroidales (UID2617)         213         406           265         12   393   1    0    0    0       96.60            0.02              100.00         
  3744.job2.output.63     o__Selenomonadales (UID1024)         64         334           167         25   305   4    0    0    0       96.41            0.47               0.00          
  3744.job2.output.44      o__Bacteroidales (UID2657)         160         492           269         23   469   0    0    0    0       95.72            0.00               0.00          
  3744.job2.output.56      o__Bacteroidales (UID2621)         198         427           260         15   408   4    0    0    0       95.58            0.58               0.00          
  3744.job2.output.23      o__Bacteroidales (UID2617)         213         406           265         21   380   4    1    0    0       95.07            1.07              14.29          
  3744.job2.output.57         k__Bacteria (UID203)            5449        104            58         19    20   63   2    0    0       94.91           87.54              59.42          
  3744.job2.output.50         k__Bacteria (UID203)            5449        104            58         3     59   29   13   0    0       94.83           32.48              60.29          
  3744.job2.output.12        k__Bacteria (UID2982)             88         229           147         9    220   0    0    0    0       94.56            0.00               0.00          
  3744.job2.output.45      o__Bacteroidales (UID2621)         198         427           260         33   391   3    0    0    0       94.28            0.77               0.00          
  3744.job2.output.58        k__Bacteria (UID2982)             88         229           147         10   218   1    0    0    0       93.88            0.68               0.00          
  3744.job2.output.54      o__Clostridiales (UID1212)         172         261           148         15   245   1    0    0    0       93.24            0.68               0.00          
  3744.job2.output.29     o__Lactobacillales (UID374)         471         350           191         24   324   2    0    0    0       92.06            0.19              50.00          
  3744.job2.output.13      p__Bacteroidetes (UID2605)         350         314           208         26   288   0    0    0    0       90.87            0.00               0.00          
  3744.job2.output.4       p__Bacteroidetes (UID2605)         350         314           208         39   238   34   3    0    0       89.57           10.92              39.53          
  3744.job2.output.22      o__Bacteroidales (UID2617)         213         406           265         39   361   6    0    0    0       87.92            1.28               0.00          
  3744.job2.output.41     f__Lachnospiraceae (UID1255)         90         354           174         74   276   4    0    0    0       87.60            1.92              25.00          
  3744.job2.output.34         k__Bacteria (UID203)            5449        104            58         9     71   24   0    0    0       86.21           12.70              20.83          
  3744.job2.output.21      o__Clostridiales (UID1212)         172         263           149         33   227   3    0    0    0       85.89            1.68               0.00          
  3744.job2.output.3      p__Proteobacteria (UID3887)         1487        256           160         46   202   8    0    0    0       85.05            3.12              37.50          
  3744.job2.output.49        p__Firmicutes (UID240)           1318        179           104         46    71   48   14   0    0       82.77           47.04              26.67          
  3744.job2.output.52      o__Clostridiales (UID1212)         172         263           149         47   216   0    0    0    0       78.86            0.00               0.00          
  3744.job2.output.48      o__Clostridiales (UID1212)         172         263           149         78   182   3    0    0    0       77.05            1.68               0.00          
  3744.job2.output.46      p__Bacteroidetes (UID2605)         350         314           208        105   200   9    0    0    0       72.27            2.37              22.22          
  3744.job2.output.62         k__Bacteria (UID203)            5449        104            58         61    40   3    0    0    0       63.95            3.45              33.33          
  3744.job2.output.30      o__Bacteroidales (UID2657)         160         492           269        187   299   6    0    0    0       62.49            0.91              33.33          
  3744.job2.output.61   c__Deltaproteobacteria (UID3218)       61         284           169        101   181   2    0    0    0       60.42            0.04               0.00          
