------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  Bin Id                       Marker lineage          # genomes   # markers   # marker sets    0     1    2    3    4    5+   Completeness   Contamination   Strain heterogeneity  
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  3775.job2.output.40       k__Bacteria (UID203)          5449        104            58         0     5    16   10   22   51      100.00          377.20             15.58          
  3775.job2.output.37           root (UID1)               5656         56            24         0     0    15   31   6    4       100.00          199.60              2.17          
  3775.job2.output.33           root (UID1)               5656         56            24         0     0    3    11   26   16      100.00          318.91             32.80          
  3775.job2.output.9     o__Clostridiales (UID1226)       155         278           158         2    273   3    0    0    0       98.73            1.58               0.00          
  3775.job2.output.24   f__Lachnospiraceae (UID1255)       90         354           174         5    273   63   1    12   0       98.54           30.29               0.72          
  3775.job2.output.25    o__Clostridiales (UID1212)       172         263           149         3    259   1    0    0    0       97.99            0.67               0.00          
  3775.job2.output.42    o__Clostridiales (UID1212)       172         263           149         4    252   6    1    0    0       97.65            1.31              11.11          
  3775.job2.output.39      k__Bacteria (UID2982)           88         229           147         4    225   0    0    0    0       97.28            0.00               0.00          
  3775.job2.output.29    p__Bacteroidetes (UID2605)       350         314           208         8    306   0    0    0    0       96.96            0.00               0.00          
  3775.job2.output.30    o__Bacteroidales (UID2657)       160         492           269         16   476   0    0    0    0       96.65            0.00               0.00          
  3775.job2.output.15    o__Bacteroidales (UID2657)       160         492           269         18   474   0    0    0    0       96.40            0.00               0.00          
  3775.job2.output.38    o__Bacteroidales (UID2617)       213         406           265         17   385   4    0    0    0       94.84            1.07               0.00          
  3775.job2.output.34   f__Lachnospiraceae (UID1256)       33         333           171         23   299   10   0    0    1       93.57            4.63               3.23          
  3775.job2.output.31    o__Clostridiales (UID1212)       172         263           149         14   237   12   0    0    0       93.39            4.20              75.00          
  3775.job2.output.27    o__Clostridiales (UID1226)       155         278           158         21   246   10   1    0    0       92.81            4.33              15.38          
  3775.job2.output.13       k__Bacteria (UID203)          5449         98            58         8     33   40   16   1    0       90.17           66.72              10.64          
  3775.job2.output.28    p__Bacteroidetes (UID2605)       350         314           208         31   281   2    0    0    0       89.50            0.96              50.00          
  3775.job2.output.5     o__Bacteroidales (UID2617)       213         406           265         73   323   9    1    0    0       88.30            3.21              16.67          
  3775.job2.output.44      k__Bacteria (UID2982)           88         229           147         22   206   1    0    0    0       86.17            0.34               0.00          
  3775.job2.output.22      k__Bacteria (UID2495)          2993        147            91         31   116   0    0    0    0       85.71            0.00               0.00          
  3775.job2.output.2     o__Clostridiales (UID1212)       172         263           149         80   183   0    0    0    0       81.88            0.00               0.00          
  3775.job2.output.17   f__Lachnospiraceae (UID1286)       57         420           207         74   339   7    0    0    0       81.80            2.25               0.00          
  3775.job2.output.19    o__Bacteroidales (UID2617)       213         406           265         70   333   3    0    0    0       80.15            0.69               0.00          
