-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  Bin Id                         Marker lineage            # genomes   # markers   # marker sets    0     1     2    3    4    5+   Completeness   Contamination   Strain heterogeneity  
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  3717.job3.output.14      p__Bacteroidetes (UID2605)         350         314           208         1    311    2    0    0    0       99.52            0.96               0.00          
  3717.job3.output.63      o__Bacteroidales (UID2621)         198         427           260         2    423    2    0    0    0       99.42            0.51               0.00          
  3717.job3.output.19     f__Lachnospiraceae (UID1286)         57         420           207         4    412    4    0    0    0       99.09            1.57               0.00          
  3717.job3.output.49      o__Bacteroidales (UID2617)         213         406           265         3    403    0    0    0    0       99.06            0.00               0.00          
  3717.job3.output.62      p__Bacteroidetes (UID2605)         350         314           208         4    304    6    0    0    0       99.01            2.40              16.67          
  3717.job3.output.23        k__Bacteria (UID2329)            174         149            89         1    147    1    0    0    0       98.88            1.12               0.00          
  3717.job3.output.20      o__Bacteroidales (UID2654)         163         486           266         3     87   327   58   11   0       98.87           106.48             18.17          
  3717.job3.output.39    f__Mycoplasmataceae (UID2414)         89         228           130         2    225    1    0    0    0       98.85            0.38               0.00          
  3717.job3.output.3       o__Bacteroidales (UID2716)          92         487           270         6    480    1    0    0    0       98.02            0.19               0.00          
  3717.job3.output.33      o__Clostridiales (UID1212)         172         263           149         3    260    0    0    0    0       97.99            0.00               0.00          
  3717.job3.output.46        k__Bacteria (UID2982)             88         229           147         3    226    0    0    0    0       97.96            0.00               0.00          
  3717.job3.output.35      o__Bacteroidales (UID2617)         213         406           265         6    400    0    0    0    0       97.74            0.00               0.00          
  3717.job3.output.7       o__Bacteroidales (UID2617)         213         406           265         12   198   109   53   24   10      97.46           92.43              11.91          
  3717.job3.output.43     f__Lachnospiraceae (UID1255)         90         354           174         10   342    2    0    0    0       97.12            0.77               0.00          
  3717.job3.output.64         k__Bacteria (UID203)            5449        103            58         8     29    58   8    0    0       97.08           71.77               9.76          
  3717.job3.output.40      o__Bacteroidales (UID2617)         213         406           265         28   375    3    0    0    0       96.98            1.13               0.00          
  3717.job3.output.32     f__Lachnospiraceae (UID1286)         57         420           207         19   379    20   1    1    0       96.62            7.65               3.45          
  3717.job3.output.17         k__Bacteria (UID203)            5449        104            58         3     84    17   0    0    0       96.55            6.90              11.76          
  3717.job3.output.29      o__Bacteroidales (UID2617)         213         406           265         59   342    5    0    0    0       96.37            1.13              40.00          
  3717.job3.output.13      o__Bacteroidales (UID2617)         213         406           265         29   366    11   0    0    0       96.35            2.89              27.27          
  3717.job3.output.72     f__Lachnospiraceae (UID1286)         57         420           207         12   398    10   0    0    0       96.18            3.70              10.00          
  3717.job3.output.1       o__Bacteroidales (UID2617)         213         406           265         15   391    0    0    0    0       96.04            0.00               0.00          
  3717.job3.output.42      o__Clostridiales (UID1212)         172         263           149         11   220    31   1    0    0       95.97           12.75               2.94          
  3717.job3.output.60         k__Bacteria (UID203)            5449        104            58         3     12    89   0    0    0       94.83           79.31              50.56          
  3717.job3.output.79      o__Bacteroidales (UID2617)         213         406           265         26   368    12   0    0    0       94.41            3.08              16.67          
  3717.job3.output.54      p__Bacteroidetes (UID2605)         350         314           208         19   277    17   1    0    0       92.74            1.91              40.00          
  3717.job3.output.38      o__Bacteroidales (UID2617)         213         406           265         24   380    2    0    0    0       91.51            0.38               0.00          
  3717.job3.output.24      o__Bacteroidales (UID2617)         213         406           265         35   362    8    1    0    0       91.29            1.64              18.18          
  3717.job3.output.58       g__Bacteroides (UID2691)           33         839           309        106   645    88   0    0    0       91.19            8.33              77.27          
  3717.job3.output.67      o__Clostridiales (UID1120)         304         250           143         18   228    4    0    0    0       91.14            1.63              25.00          
  3717.job3.output.77      o__Clostridiales (UID1226)         155         278           158         52   216    10   0    0    0       90.65            4.54              20.00          
  3717.job3.output.52        k__Bacteria (UID1453)            901         171           117         13   158    0    0    0    0       89.74            0.00               0.00          
  3717.job3.output.37      o__Bacteroidales (UID2657)         160         492           269         53   439    0    0    0    0       89.59            0.00               0.00          
  3717.job3.output.68      o__Clostridiales (UID1226)         155         278           158         31   247    0    0    0    0       89.24            0.00               0.00          
  3717.job3.output.55        k__Bacteria (UID2495)            2993        147            91         12   134    1    0    0    0       86.81            0.10               0.00          
  3717.job3.output.26        k__Bacteria (UID2495)            2993        147            91         12   135    0    0    0    0       86.81            0.00               0.00          
  3717.job3.output.16         k__Bacteria (UID203)            5449        104            58         17    41    40   6    0    0       86.29           51.96              27.59          
  3717.job3.output.59        k__Bacteria (UID1453)            901         171           117         20   146    5    0    0    0       84.33            3.70              20.00          
  3717.job3.output.45   c__Deltaproteobacteria (UID3218)       61         284           169         59   219    6    0    0    0       84.12            2.01               0.00          
  3717.job3.output.15     o__Lactobacillales (UID374)         471         350           191         87   259    4    0    0    0       81.20            0.55              25.00          
  3717.job3.output.2       o__Clostridiales (UID1212)         172         263           149         38   221    2    2    0    0       81.09            2.24               0.00          
  3717.job3.output.12      o__Clostridiales (UID1212)         172         261           148         41   219    1    0    0    0       80.86            0.68               0.00          
  3717.job3.output.4       o__Bacteroidales (UID2657)         160         492           269        106   371    15   0    0    0       80.76            1.73              60.00          
  3717.job3.output.5         k__Bacteria (UID2329)            174         149            89         22   127    0    0    0    0       79.05            0.00               0.00          
  3717.job3.output.74      o__Bacteroidales (UID2617)         213         406           265        113   286    7    0    0    0       77.56            1.21               0.00          
  3717.job3.output.71         k__Bacteria (UID203)            5449        103            57         16    65    21   1    0    0       76.32           15.55              33.33          
  3717.job3.output.21      p__Bacteroidetes (UID2605)         350         314           208         68   237    9    0    0    0       75.21            3.29              22.22          
  3717.job3.output.66        k__Bacteria (UID2982)             88         229           147         59   169    1    0    0    0       74.68            0.68               0.00          
  3717.job3.output.22       c__Clostridia (UID1118)           387         223           124         53   170    0    0    0    0       70.50            0.00               0.00          
  3717.job3.output.70      o__Bacteroidales (UID2617)         213         406           265        101   305    0    0    0    0       69.12            0.00               0.00          
  3717.job3.output.36      o__Bacteroidales (UID2716)          92         487           270        131   356    0    0    0    0       68.69            0.00               0.00          
  3717.job3.output.76      o__Clostridiales (UID1212)         172         263           149         73   157    31   1    1    0       66.85           14.98               2.50          
  3717.job3.output.56        k__Bacteria (UID2329)            174         149            89         48    65    32   3    0    1       64.02           27.25               1.96          
  3717.job3.output.8         k__Bacteria (UID2565)            2921        152            93         77    67    8    0    0    0       55.39            5.57              37.50          
  3717.job3.output.11         k__Bacteria (UID203)            5449        104            58         61    39    4    0    0    0       53.92            3.28              25.00          
  3717.job3.output.53      o__Bacteroidales (UID2617)         213         406           265        185   220    1    0    0    0       50.75            0.38              100.00         
  3717.job3.output.75      o__Bacteroidales (UID2657)         160         492           269        211   281    0    0    0    0       50.19            0.00               0.00          
  3717.job3.output.47          k__Archaea (UID2)              207         149           107         68    45    27   8    1    0       48.14           23.36              21.05          
  3717.job3.output.30         k__Bacteria (UID203)            5449        104            58         72    32    0    0    0    0       46.55            0.00               0.00          
