-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  Bin Id                         Marker lineage            # genomes   # markers   # marker sets    0     1     2    3    4    5+   Completeness   Contamination   Strain heterogeneity  
-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  3773.job2.output.7      f__Lachnospiraceae (UID1286)         57         420           207         5    411    4    0    0    0       98.97            1.57               0.00          
  3773.job2.output.52     o__Selenomonadales (UID1024)         64         334           167         2    328    4    0    0    0       98.80            0.72               0.00          
  3773.job2.output.27      o__Clostridiales (UID1212)         172         263           149         3    259    1    0    0    0       98.66            0.67               0.00          
  3773.job2.output.30     f__Lachnospiraceae (UID1286)         57         420           207         3    406    11   0    0    0       98.55            4.25               0.00          
  3773.job2.output.20         k__Bacteria (UID203)            5449        103            57         1     7     29   52   13   1       98.25           178.55              0.00          
  3773.job2.output.23   c__Deltaproteobacteria (UID3218)       61         284           169         3    281    0    0    0    0       98.22            0.00               0.00          
  3773.job2.output.54      o__Clostridiales (UID1212)         172         261           148         5    252    4    0    0    0       98.20            2.70               0.00          
  3773.job2.output.13         k__Bacteria (UID203)            5449        104            58         4     14    26   23   21   16      97.81           226.18              7.86          
  3773.job2.output.45      o__Bacteroidales (UID2716)          92         487           270         10   459    18   0    0    0       97.65            4.81              16.67          
  3773.job2.output.38      o__Bacteroidales (UID2716)          92         487           270         12   474    1    0    0    0       96.30            0.37               0.00          
  3773.job2.output.3         k__Bacteria (UID2982)             88         229           147         7    222    0    0    0    0       95.92            0.00               0.00          
  3773.job2.output.56       c__Clostridia (UID1118)           387         223           124         9    212    2    0    0    0       95.16            0.83               0.00          
  3773.job2.output.46      o__Clostridiales (UID1212)         172         263           149         14   248    1    0    0    0       94.63            0.67               0.00          
  3773.job2.output.51      o__Clostridiales (UID1212)         172         263           149         10   252    1    0    0    0       94.30            0.67               0.00          
  3773.job2.output.8       p__Bacteroidetes (UID2605)         350         314           208         18   285    11   0    0    0       93.56            4.17              45.45          
