------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  Bin Id                          Marker lineage             # genomes   # markers   # marker sets    0     1    2    3    4    5+   Completeness   Contamination   Strain heterogeneity  
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  3733.job3.output.45       p__Bacteroidetes (UID2605)          350         314           208         0    314   0    0    0    0       100.00           0.00               0.00          
  3733.job3.output.50          k__Bacteria (UID203)             5449        104            58         1     22   9    68   4    0       99.66           187.68             35.86          
  3733.job3.output.15          k__Bacteria (UID203)             5449        104            58         5     20   27   33   11   8       99.22           188.64             14.71          
  3733.job3.output.9        p__Bacteroidetes (UID2605)          350         314           208         2    303   8    1    0    0       99.04            3.12               0.00          
  3733.job3.output.44       o__Bacteroidales (UID2621)          198         427           260         3    422   2    0    0    0       99.04            0.51               0.00          
  3733.job3.output.31          k__Bacteria (UID203)             5449         98            58         1     25   43   26   3    0       98.28           93.36               6.47          
  3733.job3.output.12       o__Clostridiales (UID1212)          172         263           149         3    260   0    0    0    0       97.99            0.00               0.00          
  3733.job3.output.21      p__Proteobacteria (UID3887)          1487        256           160         22   232   1    1    0    0       97.50            0.83               0.00          
  3733.job3.output.18      f__Lachnospiraceae (UID1286)          57         420           207         8    403   9    0    0    0       97.26            3.21               0.00          
  3733.job3.output.19       o__Bacteroidales (UID2617)          213         406           265         10   395   1    0    0    0       96.98            0.38               0.00          
  3733.job3.output.35       o__Clostridiales (UID1212)          172         263           149         12   251   0    0    0    0       96.89            0.00               0.00          
  3733.job3.output.1        o__Bacteroidales (UID2617)          213         406           265         12   391   3    0    0    0       96.48            0.78              66.67          
  3733.job3.output.25       o__Bacteroidales (UID2654)          163         486           266         15   384   84   2    1    0       96.24           21.51              21.88          
  3733.job3.output.8        o__Bacteroidales (UID2657)          160         492           269         21   468   3    0    0    0       96.19            0.84               0.00          
  3733.job3.output.22       p__Bacteroidetes (UID2605)          350         316           210         9    307   0    0    0    0       95.95            0.00               0.00          
  3733.job3.output.43         k__Bacteria (UID2569)             434         278           186         13   252   13   0    0    0       94.09            4.57              46.15          
  3733.job3.output.2           k__Bacteria (UID203)             5449        103            57         21    27   31   19   4    1       93.62           93.43              26.23          
  3733.job3.output.24         k__Bacteria (UID2982)              88         229           147         11   218   0    0    0    0       93.20            0.00               0.00          
  3733.job3.output.20       p__Bacteroidetes (UID2605)          350         314           208         21   289   4    0    0    0       92.79            1.30              25.00          
  3733.job3.output.51         k__Bacteria (UID2569)             434         278           186         20   255   3    0    0    0       92.74            0.86               0.00          
  3733.job3.output.42       o__Bacteroidales (UID2617)          213         406           265         35   366   5    0    0    0       91.17            0.89               0.00          
  3733.job3.output.47       o__Bacteroidales (UID2617)          213         406           265         27   379   0    0    0    0       91.13            0.00               0.00          
  3733.job3.output.4        o__Bacteroidales (UID2617)          213         406           265         28   377   1    0    0    0       91.01            0.19               0.00          
  3733.job3.output.26       o__Bacteroidales (UID2617)          213         406           265         35   368   3    0    0    0       89.75            0.94               0.00          
  3733.job3.output.48       o__Bacteroidales (UID2617)          213         406           265         33   371   2    0    0    0       89.25            0.38               0.00          
  3733.job3.output.14          k__Bacteria (UID203)             5449        103            57         7     34   55   7    0    0       87.72           47.95               1.32          
  3733.job3.output.39          k__Bacteria (UID203)             5449        104            58         8     75   19   2    0    0       86.21            9.12              64.00          
  3733.job3.output.27       p__Bacteroidetes (UID2605)          350         315           209         36   272   7    0    0    0       85.95            1.73               0.00          
  3733.job3.output.40       o__Bacteroidales (UID2657)          160         492           269         65   413   14   0    0    0       85.86            3.10              14.29          
  3733.job3.output.49       o__Bacteroidales (UID2657)          160         492           269         67   425   0    0    0    0       85.52            0.00               0.00          
  3733.job3.output.16         k__Bacteria (UID2982)              88         230           148         28   199   3    0    0    0       83.08            0.88              33.33          
  3733.job3.output.23       p__Bacteroidetes (UID2605)          350         314           208         83   120   97   12   2    0       81.84           47.80              17.24          
  3733.job3.output.3        o__Bacteroidales (UID2617)          213         406           265        102   244   54   5    1    0       77.40           18.31               4.00          
  3733.job3.output.29       o__Bacteroidales (UID2617)          213         406           265        107   293   6    0    0    0       70.50            1.02               0.00          
  3733.job3.output.36       o__Clostridiales (UID1212)          172         263           149         78   134   41   9    1    0       66.45           23.13               2.70          
  3733.job3.output.32       o__Clostridiales (UID1212)          172         263           149         83   162   18   0    0    0       65.03            8.12              83.33          
  3733.job3.output.13          k__Bacteria (UID203)             5449        103            57         65    38   0    0    0    0       56.14            0.00               0.00          
  3733.job3.output.11          k__Bacteria (UID203)             5449        103            57         70    33   0    0    0    0       45.60            0.00               0.00          
  3733.job3.output.33          k__Bacteria (UID203)             5449        104            58         76    28   0    0    0    0       33.25            0.00               0.00          
  3733.job3.output.38          k__Bacteria (UID203)             5449        104            58         77    22   5    0    0    0       30.44            7.05               0.00          
  3733.job3.output.6           k__Bacteria (UID203)             5449        104            58         85    19   0    0    0    0       25.16            0.00               0.00          
  3733.job3.output.46          k__Bacteria (UID203)             5449        103            57         82    21   0    0    0    0       24.72            0.00               0.00          
  3733.job3.output.34          k__Bacteria (UID203)             5449        100            55         75    25   0    0    0    0       24.10            0.00               0.00          
  3733.job3.output.5    c__Epsilonproteobacteria (UID3066)      110         450           273        348   102   0    0    0    0       20.32            0.00               0.00          
  3733.job3.output.10          k__Bacteria (UID203)             5449        104            58         90    14   0    0    0    0       13.01            0.00               0.00          
  3733.job3.output.52          k__Bacteria (UID203)             5449        104            58         98    6    0    0    0    0       10.34            0.00               0.00          
  3733.job3.output.7               root (UID1)                  5656         56            24         54    2    0    0    0    0        8.33            0.00               0.00          
  3733.job3.output.17              root (UID1)                  5656         56            24         54    1    1    0    0    0        8.33            4.17               0.00          
