------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  Bin Id                       Marker lineage          # genomes   # markers   # marker sets    0     1    2    3    4    5+   Completeness   Contamination   Strain heterogeneity  
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  3734.job3.output.58       k__Bacteria (UID203)          5449        103            57         0     1    0    4    8    90      100.00          513.92             13.65          
  3734.job3.output.33       k__Bacteria (UID203)          5449        104            58         0     40   31   26   6    1       100.00          134.73             14.19          
  3734.job3.output.17       k__Bacteria (UID203)          5449        103            57         0     8    33   20   26   16      100.00          245.86              0.80          
  3734.job3.output.26       k__Bacteria (UID203)          5449        104            58         1     12   26   21   19   25      99.84           222.07              8.89          
  3734.job3.output.32    o__Bacteroidales (UID2617)       213         406           265         3    402   1    0    0    0       99.06            0.13               0.00          
  3734.job3.output.16    o__Clostridiales (UID1212)       172         263           149         3    260   0    0    0    0       98.66            0.00               0.00          
  3734.job3.output.8     o__Clostridiales (UID1212)       172         260           146         3    257   0    0    0    0       98.63            0.00               0.00          
  3734.job3.output.57    o__Clostridiales (UID1212)       172         263           149         3    258   2    0    0    0       98.43            1.34               0.00          
  3734.job3.output.23    o__Clostridiales (UID1212)       172         263           149         4    252   7    0    0    0       98.10            4.70               0.00          
  3734.job3.output.21    o__Bacteroidales (UID2716)        92         487           270         8    478   1    0    0    0       98.02            0.19               0.00          
  3734.job3.output.10   o__Selenomonadales (UID1024)       64         334           167         34   297   3    0    0    0       97.97            0.60              33.33          
  3734.job3.output.47   f__Lachnospiraceae (UID1255)       90         354           174         28   319   7    0    0    0       97.05            2.52               0.00          
  3734.job3.output.56    p__Bacteroidetes (UID2605)       350         316           210         9    307   0    0    0    0       95.95            0.00               0.00          
  3734.job3.output.46   f__Lachnospiraceae (UID1286)       57         420           207         42   368   10   0    0    0       94.94            3.26              10.00          
  3734.job3.output.42    o__Bacteroidales (UID2654)       163         486           266         21   405   56   3    1    0       94.74           14.25               4.23          
  3734.job3.output.55      k__Bacteria (UID2569)          434         278           186         12   262   4    0    0    0       94.62            1.88               0.00          
  3734.job3.output.14      k__Bacteria (UID2982)           88         229           147         11   217   1    0    0    0       93.20            0.34              100.00         
  3734.job3.output.25    o__Clostridiales (UID1212)       172         263           149         22   241   0    0    0    0       92.68            0.00               0.00          
  3734.job3.output.36   f__Lachnospiraceae (UID1255)       90         354           174         51   296   7    0    0    0       90.72            3.26              42.86          
  3734.job3.output.13    o__Bacteroidales (UID2617)       213         406           265         30   368   8    0    0    0       90.19            2.03               0.00          
  3734.job3.output.45    o__Bacteroidales (UID2716)        92         487           270         52   416   19   0    0    0       87.31            2.25              63.16          
  3734.job3.output.59   f__Lachnospiraceae (UID1286)       57         420           207         77   249   91   3    0    0       84.67           26.45              48.00          
  3734.job3.output.52    p__Bacteroidetes (UID2605)       350         314           208         47   258   9    0    0    0       83.71            3.00              44.44          
  3734.job3.output.37    o__Clostridiales (UID1120)       304         250           143         35   189   26   0    0    0       82.90            5.98               0.00          
  3734.job3.output.44       k__Bacteria (UID203)          5449        104            58         54    49   1    0    0    0       78.45            1.72               0.00          
  3734.job3.output.3     o__Clostridiales (UID1212)       172         263           149         85   171   6    1    0    0       77.09            2.91              11.11          
  3734.job3.output.1        k__Bacteria (UID203)          5449        103            57         52    19   15   17   0    0       76.90           71.64              46.97          
  3734.job3.output.35       k__Bacteria (UID203)          5449        104            58         14    37   43   10   0    0       76.72           37.95              35.62          
  3734.job3.output.28   f__Lachnospiraceae (UID1286)       57         420           207        134   282   4    0    0    0       67.78            0.80               0.00          
  3734.job3.output.34   f__Lachnospiraceae (UID1255)       90         354           174         95   222   28   9    0    0       67.15           10.27              36.36          
  3734.job3.output.6        k__Bacteria (UID203)          5449        104            58         60    44   0    0    0    0       65.52            0.00               0.00          
  3734.job3.output.15   f__Lachnospiraceae (UID1286)       57         420           207        137   279   4    0    0    0       61.80            1.93               0.00          
