------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  Bin Id                       Marker lineage          # genomes   # markers   # marker sets    0     1    2    3    4    5+   Completeness   Contamination   Strain heterogeneity  
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  3733.job2.output.33    p__Bacteroidetes (UID2605)       350         314           208         0    314   0    0    0    0       100.00           0.00               0.00          
  3733.job2.output.35       k__Bacteria (UID203)          5449        104            58         1     20   9    56   14   4       99.66           218.35             29.26          
  3733.job2.output.39       k__Bacteria (UID203)          5449        104            58         5     31   37   22   6    3       99.22           128.92             14.79          
  3733.job2.output.32    p__Bacteroidetes (UID2605)       350         314           208         2    303   8    1    0    0       99.04            3.12               0.00          
  3733.job2.output.22   f__Lachnospiraceae (UID1286)       57         420           207         8    403   9    0    0    0       97.26            3.21               0.00          
  3733.job2.output.11    o__Bacteroidales (UID2621)       198         427           260         9    416   2    0    0    0       97.12            0.51               0.00          
  3733.job2.output.50    o__Clostridiales (UID1212)       172         263           149         12   251   0    0    0    0       96.89            0.00               0.00          
  3733.job2.output.24    o__Bacteroidales (UID2617)       213         406           265         12   391   3    0    0    0       96.48            0.78              66.67          
  3733.job2.output.8    p__Proteobacteria (UID3887)       1487        256           160         24   230   1    1    0    0       96.25            0.83               0.00          
  3733.job2.output.1     o__Bacteroidales (UID2657)       160         492           269         21   467   4    0    0    0       96.19            1.21               0.00          
  3733.job2.output.23    p__Bacteroidetes (UID2605)       350         316           210         9    307   0    0    0    0       95.95            0.00               0.00          
  3733.job2.output.41    o__Bacteroidales (UID2617)       213         406           265         12   393   1    0    0    0       95.85            0.38               0.00          
  3733.job2.output.46      k__Bacteria (UID2569)          434         278           186         9    255   14   0    0    0       95.70            5.11              42.86          
  3733.job2.output.47    o__Bacteroidales (UID2617)       213         406           265         19   386   1    0    0    0       94.03            0.19               0.00          
  3733.job2.output.30    o__Bacteroidales (UID2617)       213         406           265         29   377   0    0    0    0       93.58            0.00               0.00          
  3733.job2.output.28      k__Bacteria (UID2982)           88         229           147         11   218   0    0    0    0       93.20            0.00               0.00          
  3733.job2.output.25    p__Bacteroidetes (UID2605)       350         314           208         21   289   4    0    0    0       92.79            1.30              25.00          
  3733.job2.output.34    o__Bacteroidales (UID2657)       160         492           269         28   408   55   1    0    0       92.19           12.64              20.69          
  3733.job2.output.44      k__Bacteria (UID2569)          434         278           186         23   252   3    0    0    0       91.13            0.86               0.00          
  3733.job2.output.38    o__Bacteroidales (UID2617)       213         406           265         36   366   4    0    0    0       90.79            0.51               0.00          
  3733.job2.output.19    o__Bacteroidales (UID2617)       213         406           265         28   378   0    0    0    0       90.75            0.00               0.00          
  3733.job2.output.48    o__Bacteroidales (UID2654)       163         486           266         55   387   40   4    0    0       87.72           12.73              13.46          
  3733.job2.output.36    p__Bacteroidetes (UID2605)       350         314           208         48   249   15   2    0    0       84.00            1.23              47.62          
  3733.job2.output.17    p__Bacteroidetes (UID2605)       350         315           209         55   256   4    0    0    0       82.74            0.77               0.00          
  3733.job2.output.6       k__Bacteria (UID2982)           88         230           148         29   198   3    0    0    0       82.74            0.88              33.33          
  3733.job2.output.37       k__Bacteria (UID203)          5449        103            57         11    45   46   1    0    0       81.58           33.49               2.04          
  3733.job2.output.43       k__Bacteria (UID203)          5449        103            57         35    31   33   4    0    0       79.82           45.35              33.33          
  3733.job2.output.12       k__Bacteria (UID203)          5449         98            58         13    39   36   10   0    0       78.97           51.82               4.55          
  3733.job2.output.3     o__Clostridiales (UID1212)       172         263           149         50   213   0    0    0    0       75.17            0.00               0.00          
  3733.job2.output.31    o__Bacteroidales (UID2617)       213         406           265        117   237   49   3    0    0       74.65           15.32               3.45          
  3733.job2.output.4     p__Bacteroidetes (UID2605)       350         314           208        103   158   51   2    0    0       72.94           20.88              26.32          
  3733.job2.output.49      k__Bacteria (UID2372)          131         177           106         76    99   2    0    0    0       65.57            1.26              50.00          
  3733.job2.output.29    o__Bacteroidales (UID2617)       213         406           265        152   251   3    0    0    0       62.90            0.50               0.00          
  3733.job2.output.20       k__Bacteria (UID203)          5449        104            58         63    41   0    0    0    0       60.34            0.00               0.00          
  3733.job2.output.9     o__Clostridiales (UID1212)       172         263           149        106   147   10   0    0    0       54.18            5.37              90.00          
  3733.job2.output.7        k__Bacteria (UID203)          5449        103            57         65    31   6    1    0    0       51.05            9.65              44.44          
  3733.job2.output.26    o__Bacteroidales (UID2617)       213         406           265        188   216   2    0    0    0       46.04            0.38               0.00          
  3733.job2.output.10       k__Bacteria (UID203)          5449        104            58         73    31   0    0    0    0       43.10            0.00               0.00          
  3733.job2.output.18       k__Bacteria (UID203)          5449        103            57         78    25   0    0    0    0       33.16            0.00               0.00          
  3733.job2.output.14       k__Bacteria (UID203)          5449        104            58         78    26   0    0    0    0       29.81            0.00               0.00          
  3733.job2.output.40       k__Bacteria (UID203)          5449        104            58         87    16   1    0    0    0       25.16            1.72               0.00          
  3733.job2.output.16    o__Bacteroidales (UID2657)       160         492           269        350   142   0    0    0    0       23.61            0.00               0.00          
  3733.job2.output.15       k__Bacteria (UID203)          5449        103            57         84    19   0    0    0    0       23.29            0.00               0.00          
  3733.job2.output.5        k__Bacteria (UID203)          5449        104            58         92    12   0    0    0    0       17.24            0.00               0.00          
  3733.job2.output.27       k__Bacteria (UID203)          5449        104            58         98    6    0    0    0    0       10.34            0.00               0.00          
  3733.job2.output.21           root (UID1)               5656         56            24         54    2    0    0    0    0        8.33            0.00               0.00          
  3733.job2.output.42       k__Bacteria (UID203)          5449         98            58         92    6    0    0    0    0        4.48            0.00               0.00          
  3733.job2.output.45       k__Bacteria (UID203)          5449        104            58        103    1    0    0    0    0        1.72            0.00               0.00          
  3733.job2.output.51           root (UID1)               5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  3733.job2.output.2            root (UID1)               5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  3733.job2.output.13           root (UID1)               5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
