------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  Bin Id                          Marker lineage             # genomes   # markers   # marker sets    0     1    2    3    4    5+   Completeness   Contamination   Strain heterogeneity  
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  3772.job3.output.27     f__Mycoplasmataceae (UID2414)          89         228           130         0    226   2    0    0    0       100.00           0.49               0.00          
  3772.job3.output.25          k__Bacteria (UID203)             5449        104            58         0     6    41   37   16   4       100.00          167.24              6.94          
  3772.job3.output.24              root (UID1)                  5656         56            24         0     1    11   21   21   2       100.00          222.91             31.82          
  3772.job3.output.21          k__Bacteria (UID203)             5449        104            58         0     10   42   41   9    2       100.00          146.29             21.34          
  3772.job3.output.37       o__Bacteroidales (UID2621)          198         427           260         2    422   3    0    0    0       99.42            0.71               0.00          
  3772.job3.output.28       o__Bacteroidales (UID2657)          160         492           269         2    487   2    1    0    0       99.26            0.93               0.00          
  3772.job3.output.7     c__Deltaproteobacteria (UID3218)        61         284           169         3    281   0    0    0    0       98.22            0.00               0.00          
  3772.job3.output.12         k__Bacteria (UID2982)              88         229           147         4    225   0    0    0    0       97.28            0.00               0.00          
  3772.job3.output.9        o__Bacteroidales (UID2657)          160         492           269         17   475   0    0    0    0       96.77            0.00               0.00          
  3772.job3.output.5    c__Epsilonproteobacteria (UID3066)      110         450           273         16   429   5    0    0    0       96.21            1.15              20.00          
  3772.job3.output.3          k__Bacteria (UID2495)             2993        143            89         4    139   0    0    0    0       95.51            0.00               0.00          
  3772.job3.output.4       p__Proteobacteria (UID3887)          1487        256           160         11   235   9    1    0    0       95.31            4.40              25.00          
  3772.job3.output.15       o__Clostridiales (UID1212)          172         263           149         8    255   0    0    0    0       95.30            0.00               0.00          
  3772.job3.output.32        c__Clostridia (UID1118)            387         223           124         9    212   2    0    0    0       95.28            1.08               0.00          
  3772.job3.output.10       o__Clostridiales (UID1212)          172         263           149         29   232   2    0    0    0       93.94            1.34               0.00          
  3772.job3.output.1          k__Bacteria (UID2329)             174         149            89         7    140   2    0    0    0       92.70            1.69               0.00          
  3772.job3.output.29        g__Bacteroides (UID2691)            33         839           309         43   789   7    0    0    0       92.35            0.51              42.86          
  3772.job3.output.46         k__Bacteria (UID2982)              88         230           148         13   215   2    0    0    0       92.23            0.71               0.00          
  3772.job3.output.19       o__Bacteroidales (UID2617)          213         406           265         32   373   1    0    0    0       91.57            0.13               0.00          
  3772.job3.output.44         k__Bacteria (UID1453)             901         171           117         11   156   4    0    0    0       91.45            1.71               0.00          
  3772.job3.output.26       o__Clostridiales (UID1212)          172         257           149         48   207   2    0    0    0       90.94            1.34               0.00          
  3772.job3.output.39       p__Bacteroidetes (UID2605)          350         314           208         61   248   5    0    0    0       89.40            1.92               0.00          
  3772.job3.output.40       o__Bacteroidales (UID2621)          198         427           260         62   352   13   0    0    0       88.33            2.25               0.00          
  3772.job3.output.30         k__Bacteria (UID1453)             901         171           117         17   152   2    0    0    0       87.32            1.71               0.00          
  3772.job3.output.23       p__Bacteroidetes (UID2605)          350         314           208         41   264   9    0    0    0       86.20            2.82               0.00          
  3772.job3.output.50       o__Bacteroidales (UID2617)          213         406           265         50   345   11   0    0    0       85.66            3.02               0.00          
  3772.job3.output.34       o__Bacteroidales (UID2617)          213         406           265         70   310   25   1    0    0       80.08            6.70               7.14          
  3772.job3.output.18         k__Bacteria (UID2569)             434         278           186         83   195   0    0    0    0       77.42            0.00               0.00          
  3772.job3.output.41         k__Bacteria (UID2329)             174         149            89         37    73   34   5    0    0       77.36           34.87               4.08          
  3772.job3.output.6        o__Clostridiales (UID1212)          172         263           149         80   182   1    0    0    0       68.44            0.02               0.00          
  3772.job3.output.42          k__Bacteria (UID203)             5449        104            58         63    41   0    0    0    0       60.34            0.00               0.00          
  3772.job3.output.8          k__Bacteria (UID2495)             2993        143            89         64    78   1    0    0    0       58.42            0.10               0.00          
  3772.job3.output.43          k__Bacteria (UID203)             5449        104            58         71    33   0    0    0    0       50.00            0.00               0.00          
  3772.job3.output.33         k__Bacteria (UID2982)              88         229           147        122   101   6    0    0    0       40.60            1.81               0.00          
  3772.job3.output.14       o__Bacteroidales (UID2617)          213         406           265        208   196   2    0    0    0       40.00            0.38               0.00          
  3772.job3.output.36          k__Bacteria (UID203)             5449        103            57         75    27   1    0    0    0       35.57            1.75               0.00          
  3772.job3.output.47       p__Bacteroidetes (UID2605)          350         314           208        200   114   0    0    0    0       24.60            0.00               0.00          
  3772.job3.output.16          k__Bacteria (UID203)             5449        104            58         86    18   0    0    0    0       24.45            0.00               0.00          
  3772.job3.output.35       o__Bacteroidales (UID2657)          160         492           269        352   138   2    0    0    0       21.10            0.09               0.00          
  3772.job3.output.22              root (UID1)                  5656         56            24         52    3    1    0    0    0       16.67            4.17              100.00         
  3772.job3.output.2           k__Bacteria (UID203)             5449        103            57         87    15   1    0    0    0       15.55            1.75               0.00          
  3772.job3.output.13          k__Bacteria (UID203)             5449        104            58         98    6    0    0    0    0       10.34            0.00               0.00          
  3772.job3.output.38          k__Bacteria (UID203)             5449        104            58         97    7    0    0    0    0        9.48            0.00               0.00          
  3772.job3.output.49          k__Bacteria (UID203)             5449        103            57         95    8    0    0    0    0        8.21            0.00               0.00          
  3772.job3.output.31          k__Bacteria (UID203)             5449        104            58        102    1    1    0    0    0        0.31            0.16               0.00          
  3772.job3.output.48              root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  3772.job3.output.45              root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  3772.job3.output.20              root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  3772.job3.output.17              root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
  3772.job3.output.11              root (UID1)                  5656         56            24         56    0    0    0    0    0        0.00            0.00               0.00          
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
