------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  Bin Id                       Marker lineage          # genomes   # markers   # marker sets    0     1    2    3    4    5+   Completeness   Contamination   Strain heterogeneity  
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  3734.job1.output.23       k__Bacteria (UID203)          5449        103            57         1     21   65   12   2    2       99.84           114.81              0.75          
  3734.job1.output.15       k__Bacteria (UID203)          5449        103            57         5     5    12   21   28   32      99.20           262.49             11.07          
  3734.job1.output.62    o__Bacteroidales (UID2617)       213         406           265         4    401   1    0    0    0       98.68            0.13               0.00          
  3734.job1.output.41    o__Clostridiales (UID1212)       172         260           146         3    257   0    0    0    0       98.63            0.00               0.00          
  3734.job1.output.30    o__Clostridiales (UID1212)       172         263           149         3    258   2    0    0    0       98.43            1.34               0.00          
  3734.job1.output.1     o__Clostridiales (UID1212)       172         263           149         4    254   5    0    0    0       98.10            3.36               0.00          
  3734.job1.output.16    o__Bacteroidales (UID2716)        92         487           270         8    478   1    0    0    0       98.02            0.19               0.00          
  3734.job1.output.49    o__Clostridiales (UID1212)       172         263           149         4    259   0    0    0    0       97.99            0.00               0.00          
  3734.job1.output.7    f__Lachnospiraceae (UID1286)       57         420           207         7    405   8    0    0    0       97.97            2.49               0.00          
  3734.job1.output.45      k__Bacteria (UID2569)          434         278           186         5    269   4    0    0    0       97.31            1.88               0.00          
  3734.job1.output.13   o__Selenomonadales (UID1024)       64         334           167         38   293   3    0    0    0       96.47            0.60              33.33          
  3734.job1.output.38   f__Lachnospiraceae (UID1255)       90         354           174         16   333   5    0    0    0       96.28            2.11              20.00          
  3734.job1.output.46   f__Lachnospiraceae (UID1286)       57         420           207         39   371   10   0    0    0       95.42            3.26              10.00          
  3734.job1.output.35   f__Lachnospiraceae (UID1255)       90         354           174         35   313   6    0    0    0       95.32            1.64               0.00          
  3734.job1.output.3     o__Bacteroidales (UID2654)       163         486           266         18   431   37   0    0    0       94.36            4.94              37.84          
  3734.job1.output.21    o__Bacteroidales (UID2716)        92         487           270         23   456   8    0    0    0       93.89            1.94              37.50          
  3734.job1.output.59    o__Clostridiales (UID1212)       172         263           149         22   241   0    0    0    0       92.68            0.00               0.00          
  3734.job1.output.52      k__Bacteria (UID2982)           88         229           147         14   215   0    0    0    0       91.84            0.00               0.00          
  3734.job1.output.43       k__Bacteria (UID203)          5449        103            57         8     53   42   0    0    0       90.35           25.36              80.95          
  3734.job1.output.29    o__Bacteroidales (UID2617)       213         406           265         30   369   7    0    0    0       90.19            1.66               0.00          
  3734.job1.output.61    o__Bacteroidales (UID2617)       213         406           265         66   328   11   1    0    0       88.95            3.71               7.14          
  3734.job1.output.55    o__Bacteroidales (UID2657)       160         492           269         91   398   3    0    0    0       86.80            0.74               0.00          
  3734.job1.output.6     o__Bacteroidales (UID2657)       160         492           269         77   415   0    0    0    0       82.53            0.00               0.00          
  3734.job1.output.20   f__Lachnospiraceae (UID1286)       57         420           207         93   321   6    0    0    0       81.58            2.90               0.00          
  3734.job1.output.9        k__Bacteria (UID203)          5449        103            57         50    24   19   10   0    0       78.65           60.53              40.82          
